,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
6631,8632,0.19,0.91,5,145,3,0,0,management,low
6632,8633,0.96,0.53,3,166,3,0,0,marketing,low
6633,8634,0.87,1.0,3,148,3,0,0,marketing,low
6634,8635,0.5,0.89,5,223,3,0,0,marketing,low
6635,8636,0.88,0.58,2,123,4,0,0,sales,low
6636,8637,0.55,0.99,3,158,3,0,0,sales,low
6637,8638,0.89,0.86,3,223,2,0,0,sales,low
6638,8639,0.58,0.69,3,252,3,0,0,sales,low
6639,8640,0.58,0.96,5,143,2,0,0,sales,low
6640,8641,0.34,0.88,5,131,6,0,0,sales,low
6641,8642,0.54,0.65,5,206,4,1,0,sales,low
6642,8643,0.59,0.54,4,210,3,0,0,sales,low
6643,8644,0.88,0.96,4,262,3,0,0,sales,medium
6644,8645,0.72,0.69,4,147,3,0,0,sales,medium
6645,8646,0.79,0.75,4,259,3,0,0,sales,medium
6646,8647,0.51,0.73,4,174,3,0,0,sales,medium
6647,8648,0.84,0.84,3,150,4,0,0,sales,medium
6648,8649,0.95,0.67,4,219,2,0,0,sales,medium
6649,8650,0.58,0.88,5,178,4,0,0,sales,medium
6650,8651,0.69,0.98,3,269,3,1,0,sales,medium
6651,8652,0.17,0.64,6,205,5,1,0,sales,medium
6652,8653,0.81,0.72,3,232,3,1,0,sales,medium
6653,8654,0.41,0.5,3,193,3,0,0,sales,medium
6654,8655,0.12,0.42,3,110,2,0,0,accounting,medium
6655,8656,0.71,0.6,4,208,3,0,0,accounting,high
6656,8657,0.32,0.69,5,157,4,0,0,accounting,low
6657,8658,0.83,0.98,5,187,4,0,0,hr,medium
6658,8659,0.74,0.92,4,226,3,0,0,hr,medium
6659,8660,0.67,0.85,4,266,3,0,0,hr,medium
6660,8661,0.85,0.56,3,159,3,0,0,hr,medium
6661,8662,0.49,0.75,4,259,3,1,0,technical,low
6662,8663,0.7,0.74,4,150,3,1,0,technical,low
6663,8664,0.44,0.58,4,152,3,0,0,technical,low
6664,8665,0.5,0.87,5,245,2,0,0,technical,low
6665,8666,0.63,0.74,5,227,2,0,0,technical,low
6666,8667,0.87,0.77,4,261,3,0,0,technical,low
6667,8668,0.82,0.53,4,162,3,1,0,technical,low
6668,8669,0.97,0.89,4,193,3,0,0,technical,low
6669,8670,0.9,0.81,4,144,2,0,0,technical,low
6670,8671,0.41,0.5,6,151,2,0,0,technical,low
6671,8672,0.58,0.94,4,225,2,0,0,technical,low
6672,8673,0.77,0.5,5,170,2,0,0,support,low
6673,8674,0.89,0.75,4,246,3,1,0,support,low
6674,8675,0.64,0.72,4,254,3,0,0,support,low
6675,8676,0.31,0.79,2,193,4,0,0,support,low
6676,8677,0.6,0.88,4,175,3,0,0,support,low
6677,8678,0.2,1.0,3,123,4,0,0,support,low
6678,8679,0.13,0.6,3,178,5,0,0,support,low
6679,8680,0.95,0.9,3,259,2,0,0,support,low
6680,8681,0.15,0.96,5,201,6,0,0,support,low
6681,8682,0.22,0.98,4,185,3,0,0,support,low
6682,8683,0.33,0.51,2,166,3,0,0,support,medium
6683,8684,0.23,0.96,4,213,4,0,0,technical,medium
6684,8685,0.85,0.79,4,138,2,0,0,technical,medium
6685,8686,0.79,0.57,3,168,2,0,0,technical,medium
6686,8687,0.6,0.6,4,197,3,0,0,management,medium
6687,8688,0.89,0.74,5,220,3,0,0,IT,medium
6688,8689,0.65,0.92,3,101,3,1,0,IT,medium
6689,8690,0.61,0.7,4,175,3,1,0,IT,medium
6690,8691,0.4,0.79,5,181,5,0,0,IT,medium
6691,8692,0.49,0.57,3,157,3,0,0,IT,medium
6692,8693,0.95,0.75,3,247,2,0,0,product_mng,medium
6693,8694,0.85,1.0,5,244,2,0,0,product_mng,medium
6694,8695,0.24,0.39,4,152,5,0,0,product_mng,high
6695,8696,0.85,0.99,5,176,4,0,0,product_mng,low
6696,8697,0.99,0.98,5,241,2,0,0,IT,medium
6697,8698,0.49,0.49,4,240,2,0,0,RandD,medium
6698,8699,0.56,0.73,3,226,3,0,0,RandD,medium
6699,8700,0.65,0.66,6,240,4,0,0,RandD,medium
6700,8701,0.62,0.68,3,253,5,1,0,RandD,low
6701,8702,0.78,0.68,4,174,3,1,0,RandD,low
6702,8703,0.54,0.7,3,213,2,0,0,marketing,low
6703,8704,0.61,0.77,4,195,2,0,0,sales,low
6704,8705,0.49,0.99,6,230,4,0,0,accounting,low
6705,8706,0.29,0.85,2,248,6,1,0,support,low
6706,8707,0.64,0.79,4,274,2,1,0,technical,low
6707,8708,0.93,0.94,4,217,2,0,0,management,low
6708,8709,0.16,0.66,6,229,6,0,0,marketing,low
6709,8710,0.68,0.85,5,173,3,0,0,marketing,low
6710,8711,0.71,0.8,2,146,4,0,0,marketing,low
6711,8712,0.62,0.82,5,151,5,0,0,sales,low
6712,8713,0.74,0.75,2,137,3,1,0,sales,low
6713,8714,0.81,0.5,3,198,3,0,0,sales,low
6714,8715,0.2,0.82,4,190,5,0,0,sales,low
6715,8716,0.51,0.91,4,206,3,0,0,sales,low
6716,8717,0.55,0.99,4,238,3,0,0,sales,low
6717,8718,0.45,0.41,3,193,2,1,0,sales,low
6718,8719,0.91,0.61,4,176,3,0,0,sales,low
6719,8720,0.73,0.59,6,121,5,0,0,sales,low
6720,8721,0.98,0.88,4,145,2,0,0,sales,low
6721,8722,0.62,0.65,4,212,3,1,0,sales,medium
6722,8723,0.57,0.62,3,198,4,0,0,sales,medium
6723,8724,0.99,0.57,3,189,4,1,0,sales,medium
6724,8725,0.82,0.68,2,200,3,0,0,sales,medium
6725,8726,0.24,0.81,4,217,5,0,0,sales,medium
6726,8727,0.84,0.73,5,245,3,0,0,sales,medium
6727,8728,0.9,0.55,3,260,3,0,0,sales,medium
6728,8729,0.13,0.73,5,206,5,0,0,sales,medium
6729,8730,0.6,0.67,3,249,2,0,0,sales,medium
6730,8731,0.72,0.87,4,154,2,1,0,accounting,medium
6731,8732,0.68,0.61,4,147,3,0,0,accounting,medium
6732,8733,0.51,0.72,3,148,2,0,0,accounting,medium
6733,8734,0.74,0.58,3,220,2,0,0,hr,high
6734,8735,0.86,0.73,3,241,3,0,0,hr,low
6735,8736,0.85,0.51,3,242,3,0,0,hr,medium
6736,8737,0.63,0.85,2,156,3,1,0,hr,medium
6737,8738,0.74,0.87,3,155,3,0,0,technical,medium
6738,8739,0.6,0.5,3,211,3,0,0,technical,medium
6739,8740,0.69,0.82,4,137,2,1,0,technical,low
6740,8741,0.56,0.96,2,269,2,0,0,technical,low
6741,8742,0.5,0.67,2,142,3,0,0,technical,low
6742,8743,0.84,0.5,5,267,2,0,0,technical,low
6743,8744,0.93,0.48,5,134,6,0,0,technical,low
6744,8745,0.12,0.5,5,287,4,0,0,technical,low
6745,8746,0.52,0.58,4,134,3,0,0,technical,low
6746,8747,0.6,0.54,3,185,2,0,0,technical,low
6747,8748,0.71,1.0,3,181,4,0,0,technical,medium
6748,8749,0.21,0.81,5,169,4,0,0,support,medium
6749,8750,0.15,0.84,3,201,6,0,0,support,medium
6750,8751,0.38,0.55,2,215,6,0,0,support,medium
6751,8752,0.27,0.86,3,222,5,0,0,support,medium
6752,8753,0.86,0.64,4,137,2,0,0,support,medium
6753,8754,0.17,0.52,6,176,5,0,0,support,medium
6754,8755,0.66,0.69,3,257,2,0,0,support,medium
6755,8756,0.95,0.51,3,224,4,0,0,support,medium
6756,8757,0.59,0.92,5,226,3,0,0,support,medium
6757,8758,0.49,0.61,5,196,3,0,0,support,medium
6758,8759,0.9,0.88,5,256,4,0,0,support,medium
6759,8760,0.98,0.81,3,153,4,0,0,technical,medium
6760,8761,0.52,1.0,4,221,3,0,0,technical,medium
6761,8762,0.12,0.95,3,236,3,0,0,technical,medium
6762,8763,0.91,0.67,5,137,3,0,0,management,medium
6763,8764,0.99,0.62,4,256,2,0,0,IT,medium
6764,8765,0.49,0.8,4,161,2,0,0,IT,medium
6765,8766,0.92,0.51,4,167,3,1,0,IT,medium
6766,8767,0.21,0.84,3,194,2,0,0,IT,medium
6767,8768,0.89,0.9,3,231,3,0,0,IT,medium
6768,8769,0.84,0.81,4,152,2,1,0,product_mng,medium
6769,8770,0.72,0.68,3,150,3,1,0,product_mng,medium
6770,8771,0.57,0.46,3,207,3,0,0,product_mng,medium
6771,8772,0.9,0.69,4,172,3,0,0,product_mng,medium
6772,8773,0.59,0.75,2,273,2,0,0,IT,high
6773,8774,0.97,0.69,4,134,3,0,0,RandD,high
6774,8775,0.56,0.85,3,109,2,0,0,RandD,high
6775,8776,0.78,0.59,4,124,3,1,0,RandD,high
6776,8777,0.64,0.72,4,253,4,0,0,RandD,high
6777,8778,0.58,0.9,5,224,3,0,0,RandD,high
6778,8779,0.68,0.58,3,217,2,0,0,marketing,high
6779,8780,0.82,0.73,3,148,4,0,0,sales,high
6780,8781,0.83,0.78,5,240,3,0,0,accounting,high
6781,8782,0.49,0.49,2,226,3,0,0,support,high
6782,8783,0.57,0.95,4,176,3,0,0,technical,high
6783,8784,0.66,0.93,4,248,3,0,0,management,high
6784,8785,0.78,0.6,2,206,2,0,0,marketing,low
6785,8786,0.55,0.8,3,192,3,1,0,marketing,low
6786,8787,0.98,0.62,3,140,4,0,0,marketing,low
6787,8788,0.89,0.51,4,141,3,0,0,sales,low
6788,8789,0.67,0.83,3,220,3,0,0,sales,low
6789,8790,1.0,0.49,4,140,3,0,0,sales,low
6790,8791,0.67,0.44,4,194,2,1,0,sales,low
6791,8792,0.2,0.98,2,228,3,0,0,sales,low
6792,8793,0.71,0.87,4,238,3,0,0,sales,low
6793,8794,0.65,0.91,3,207,3,0,0,sales,low
6794,8795,0.82,0.82,4,164,2,0,0,sales,low
6795,8796,0.48,0.89,3,224,3,0,0,sales,low
6796,8797,0.96,0.9,4,201,3,0,0,sales,low
6797,8798,0.52,0.63,3,171,2,0,0,sales,low
6798,8799,0.24,0.78,5,131,5,0,0,sales,low
6799,8800,0.92,0.95,6,239,4,0,0,sales,medium
6800,8801,0.66,0.89,3,202,3,1,0,sales,medium
6801,8802,0.93,0.68,3,137,3,1,0,sales,medium
6802,8803,0.77,0.59,4,153,3,0,0,sales,medium
6803,8804,0.6,0.48,4,219,4,1,0,sales,medium
6804,8805,0.78,0.49,3,194,3,1,0,sales,medium
6805,8806,0.6,0.53,4,228,3,0,0,sales,medium
6806,8807,0.31,1.0,4,177,5,0,0,accounting,medium
6807,8808,0.49,0.68,3,181,3,0,0,accounting,medium
6808,8809,0.33,0.95,4,280,3,0,0,accounting,medium
6809,8810,0.76,0.91,3,133,2,0,0,hr,medium
6810,8811,0.65,0.63,3,237,3,0,0,hr,medium
6811,8812,0.88,0.75,5,152,3,0,0,hr,high
6812,8813,0.52,0.92,5,280,6,1,0,hr,high
6813,8814,0.48,0.5,6,253,4,0,0,technical,high
6814,8815,0.2,0.59,5,105,4,0,0,technical,high
6815,8816,0.93,0.84,3,159,3,0,0,technical,high
6816,8817,0.55,0.92,4,257,2,0,0,technical,high
6817,8818,0.73,0.64,3,202,4,0,0,technical,high
6818,8819,0.57,0.56,3,241,3,0,0,technical,high
6819,8820,0.63,0.8,3,267,3,0,0,technical,low
6820,8821,0.23,0.88,4,175,6,0,0,technical,low
6821,8822,0.93,0.53,3,257,2,1,0,technical,low
6822,8823,0.78,0.86,4,240,3,0,0,technical,low
6823,8824,0.75,0.73,5,181,3,1,0,technical,low
6824,8825,0.61,0.82,3,271,3,0,0,support,low
6825,8826,0.36,0.97,5,151,3,0,0,support,low
6826,8827,0.59,0.67,2,168,3,0,0,support,low
6827,8828,0.78,0.63,4,265,3,0,0,support,medium
6828,8829,0.93,0.53,5,204,2,0,0,support,medium
6829,8830,0.67,0.72,4,223,3,0,0,support,medium
6830,8831,0.52,0.63,4,136,2,0,0,support,medium
6831,8832,0.69,0.95,5,184,2,0,0,support,medium
6832,8833,0.25,0.8,5,186,4,1,0,support,medium
6833,8834,0.4,0.43,3,128,3,0,0,support,medium
6834,8835,0.98,0.83,5,211,3,0,0,support,medium
6835,8836,0.92,0.89,4,236,4,1,0,technical,medium
6836,8837,0.57,0.98,3,214,2,0,0,technical,medium
6837,8838,0.81,0.52,4,274,3,0,0,technical,medium
6838,8839,0.56,0.67,5,165,3,1,0,management,medium
6839,8840,0.86,0.71,5,235,4,0,0,IT,medium
6840,8841,0.74,0.9,4,189,2,0,0,IT,medium
6841,8842,0.57,0.61,3,112,5,0,0,IT,medium
6842,8843,0.9,0.64,3,163,3,0,0,IT,medium
6843,8844,0.8,0.57,3,162,2,0,0,IT,medium
6844,8845,0.22,0.8,4,149,5,0,0,product_mng,medium
6845,8846,0.73,0.84,4,238,2,0,0,product_mng,medium
6846,8847,0.48,0.47,3,160,3,0,0,product_mng,medium
6847,8848,0.52,0.94,3,263,3,0,0,product_mng,medium
6848,8849,0.53,0.71,4,271,3,0,0,IT,medium
6849,8850,0.97,0.48,4,221,3,0,0,RandD,medium
6850,8851,0.97,0.54,3,255,2,1,0,RandD,high
6851,8852,0.54,0.88,4,170,4,0,0,RandD,low
6852,8853,0.99,0.7,4,190,4,1,0,RandD,medium
6853,8854,0.79,0.76,4,216,4,0,0,RandD,medium
6854,8855,0.71,0.54,3,249,3,0,0,marketing,medium
6855,8856,0.82,0.76,3,174,3,0,0,sales,medium
6856,8857,0.6,0.7,4,265,4,1,0,accounting,medium
6857,8858,0.17,0.88,2,206,4,0,0,support,medium
6858,8859,0.73,0.6,4,222,3,0,0,technical,medium
6859,8860,0.69,0.54,5,152,3,1,0,management,medium
6860,8861,0.86,0.61,4,221,2,0,0,marketing,medium
6861,8862,0.67,0.55,5,239,2,0,0,marketing,medium
6862,8863,0.25,0.96,6,217,4,0,0,marketing,low
6863,8864,0.65,0.66,3,164,2,0,0,sales,low
6864,8865,0.81,0.56,3,142,3,0,0,sales,low
6865,8866,0.58,0.53,4,181,3,1,0,sales,low
6866,8867,0.14,0.57,4,207,5,0,0,sales,low
6867,8868,0.15,0.37,2,167,3,0,0,sales,low
6868,8869,0.98,0.51,3,243,2,0,0,sales,low
6869,8870,0.91,0.5,4,231,3,0,0,sales,high
6870,8871,0.86,0.71,4,250,3,1,0,sales,low
6871,8872,0.56,0.63,3,145,2,0,0,sales,high
6872,8873,0.58,0.77,4,190,6,0,0,sales,high
6873,8874,0.54,0.64,2,128,2,0,0,sales,low
6874,8875,0.59,0.99,5,254,3,1,0,sales,low
6875,8876,0.92,0.88,3,145,4,1,0,sales,high
6876,8877,0.82,0.8,4,246,3,0,0,sales,low
6877,8878,0.86,0.68,5,246,2,0,0,sales,medium
6878,8879,0.66,0.77,5,236,3,0,0,sales,high
6879,8880,0.85,0.66,3,234,3,0,0,sales,medium
6880,8881,0.8,0.6,3,247,2,0,0,sales,medium
6881,8882,0.99,0.61,3,154,3,0,0,sales,medium
6882,8883,0.25,0.45,3,228,5,0,0,accounting,medium
6883,8884,0.93,0.99,4,209,3,1,0,accounting,high
6884,8885,0.5,0.54,5,173,2,0,0,accounting,medium
6885,8886,0.68,0.71,4,206,2,0,0,hr,medium
6886,8887,0.62,0.87,3,151,2,1,0,hr,medium
6887,8888,0.99,0.54,4,196,4,1,0,hr,high
6888,8889,0.93,0.52,3,229,2,1,0,hr,medium
6889,8890,0.2,0.75,3,235,4,0,0,technical,high
6890,8891,0.58,0.61,4,200,3,0,0,technical,low
6891,8892,0.94,0.76,4,261,6,0,0,technical,medium
6892,8893,0.18,0.54,4,165,3,0,0,technical,medium
6893,8894,0.18,0.62,3,165,4,0,0,technical,medium
6894,8895,0.7,0.74,5,255,2,0,0,technical,medium
6895,8896,0.93,0.92,5,185,5,0,0,technical,low
6896,8897,0.5,0.76,4,229,3,1,0,technical,low
6897,8898,0.54,0.71,3,153,3,0,0,technical,low
6898,8899,0.74,0.63,4,238,2,0,0,technical,low
6899,8900,0.66,0.67,3,199,2,0,0,technical,low
6900,8901,0.61,0.87,3,185,2,1,0,support,low
6901,8902,0.74,0.98,3,196,6,1,0,support,low
6902,8903,0.48,0.51,4,201,4,0,0,support,low
6903,8904,0.65,0.84,3,189,2,1,0,support,low
6904,8905,0.94,0.49,2,250,5,0,0,support,low
6905,8906,0.91,0.79,4,254,2,0,0,support,high
6906,8907,0.87,0.65,3,212,3,1,0,support,low
6907,8908,0.23,0.79,5,196,5,1,0,support,low
6908,8909,0.4,0.73,4,146,3,0,0,support,low
6909,8910,0.68,0.85,3,250,3,0,0,support,low
6910,8911,0.95,0.88,3,266,2,1,0,support,high
6911,8912,0.63,0.96,4,133,2,0,0,technical,low
6912,8913,0.47,0.53,4,181,3,0,0,technical,low
6913,8914,0.2,0.5,6,282,6,1,0,technical,low
6914,8915,0.72,0.84,2,173,2,1,0,management,high
6915,8916,0.56,0.57,5,237,2,0,0,IT,low
6916,8917,0.7,0.74,3,202,2,0,0,IT,medium
6917,8918,0.59,0.82,3,162,2,0,0,IT,high
6918,8919,0.78,0.96,3,248,3,0,0,IT,medium
6919,8920,0.62,0.64,3,165,3,0,0,IT,high
6920,8921,0.71,0.61,2,216,2,0,0,product_mng,medium
6921,8922,0.72,0.45,4,143,6,0,0,product_mng,medium
6922,8923,0.76,0.77,3,254,3,0,0,product_mng,medium
6923,8924,0.83,0.56,3,186,3,0,0,product_mng,medium
6924,8925,0.92,0.99,4,245,4,0,0,IT,medium
6925,8926,0.67,0.77,3,157,3,0,0,RandD,medium
6926,8927,0.56,0.45,3,184,3,0,0,RandD,medium
6927,8928,0.91,0.63,4,210,3,0,0,RandD,medium
6928,8929,0.56,0.86,4,137,2,1,0,RandD,high
6929,8930,0.72,0.95,3,145,2,0,0,RandD,low
6930,8931,0.56,0.86,4,181,3,0,0,marketing,medium
6931,8932,0.92,0.56,3,174,3,0,0,sales,medium
6932,8933,0.74,0.88,5,183,3,1,0,accounting,medium
6933,8934,0.88,0.84,4,171,4,1,0,support,medium
6934,8935,0.69,0.72,2,190,2,0,0,technical,medium
6935,8936,0.87,0.78,4,142,3,0,0,management,medium
6936,8937,0.98,0.5,3,198,3,0,0,marketing,medium
6937,8938,0.9,0.61,3,185,3,0,0,marketing,medium
6938,8939,0.49,0.87,4,171,3,1,0,marketing,medium
6939,8940,0.78,0.57,4,264,3,0,0,sales,high
6940,8941,0.58,0.98,3,175,3,0,0,sales,low
6941,8942,0.91,0.88,5,210,2,1,0,sales,low
6942,8943,0.92,0.75,4,212,3,0,0,sales,low
6943,8944,0.36,0.66,4,97,2,0,0,sales,high
6944,8945,0.55,0.53,4,214,3,0,0,sales,low
6945,8946,0.95,0.96,4,244,3,0,0,sales,low
6946,8947,0.5,0.67,3,246,3,0,0,sales,low
6947,8948,0.42,0.73,3,115,6,0,0,sales,high
6948,8949,0.75,0.68,3,237,5,0,0,sales,low
6949,8950,0.88,0.7,4,146,4,0,0,sales,low
6950,8951,0.53,0.63,5,159,4,0,0,sales,low
6951,8952,0.84,0.4,4,246,3,0,0,sales,low
6952,8953,0.49,0.93,3,226,3,0,0,sales,low
6953,8954,0.71,0.91,3,261,3,0,0,sales,low
6954,8955,0.83,0.64,4,242,2,0,0,sales,low
6955,8956,0.88,0.93,4,177,3,0,0,sales,medium
6956,8957,0.87,0.53,4,144,3,0,0,sales,medium
6957,8958,0.43,0.82,2,221,5,0,0,sales,medium
6958,8959,0.8,0.9,5,265,3,0,0,accounting,medium
6959,8960,0.32,0.67,5,224,4,1,0,accounting,medium
6960,8961,0.77,0.56,3,167,4,0,0,accounting,medium
6961,8962,0.97,0.77,3,245,3,0,0,hr,medium
6962,8963,0.98,0.63,4,232,2,0,0,hr,medium
6963,8964,0.62,0.64,5,229,2,0,0,hr,medium
6964,8965,0.53,0.94,4,128,6,0,0,hr,medium
6965,8966,0.93,0.49,3,211,2,0,0,technical,medium
6966,8967,0.51,0.91,4,194,2,0,0,technical,medium
6967,8968,0.76,0.76,4,214,3,0,0,technical,high
6968,8969,0.69,0.89,3,216,4,0,0,technical,low
6969,8970,0.58,0.6,4,222,3,0,0,technical,medium
6970,8971,0.98,0.77,4,144,4,0,0,technical,medium
6971,8972,0.58,0.54,3,287,6,0,0,technical,medium
6972,8973,0.57,0.97,4,224,4,0,0,technical,medium
6973,8974,0.84,0.79,4,157,4,0,0,technical,low
6974,8975,0.15,0.67,5,216,6,0,0,technical,low
6975,8976,0.88,0.72,5,181,4,0,0,technical,low
6976,8977,0.69,0.99,3,133,3,0,0,support,low
6977,8978,0.56,0.84,5,154,2,1,0,support,low
6978,8979,0.49,0.58,3,265,3,0,0,support,low
6979,8980,0.4,0.45,4,113,3,0,0,support,low
6980,8981,0.67,0.36,3,280,4,0,0,support,low
6981,8982,0.79,0.5,3,213,3,1,0,support,low
6982,8983,0.47,0.44,5,255,5,1,0,support,low
6983,8984,0.82,0.54,3,243,4,0,0,support,low
6984,8985,0.82,0.87,3,206,2,0,0,support,low
6985,8986,0.63,0.57,5,149,3,0,0,support,low
6986,8987,0.91,0.53,2,273,3,0,0,support,low
6987,8988,0.89,1.0,4,226,2,1,0,technical,low
6988,8989,0.96,0.93,3,238,2,0,0,technical,low
6989,8990,0.83,0.72,2,226,3,0,0,technical,low
6990,8991,0.75,0.92,3,199,3,1,0,management,low
6991,8992,0.75,0.82,5,202,3,1,0,IT,low
6992,8993,0.41,0.69,2,152,4,1,0,IT,low
6993,8994,0.96,0.94,3,167,3,0,0,IT,low
6994,8995,0.58,0.79,4,130,3,0,0,IT,medium
6995,8996,0.74,0.89,3,229,3,0,0,IT,medium
6996,8997,0.78,0.74,4,261,3,1,0,product_mng,medium
6997,8998,0.5,0.72,3,182,2,1,0,product_mng,medium
6998,8999,1.0,0.52,4,198,3,0,0,product_mng,medium
6999,9000,0.85,0.91,3,244,3,0,0,product_mng,medium
7000,9001,0.82,0.89,4,275,3,0,0,IT,medium
7001,9002,0.19,0.81,5,245,5,0,0,RandD,medium
7002,9003,0.9,0.9,3,147,3,1,0,RandD,medium
7003,9004,0.59,1.0,4,275,3,0,0,RandD,medium
7004,9005,0.53,0.46,2,167,2,0,0,RandD,medium
7005,9006,0.57,0.5,5,149,5,1,0,RandD,medium
7006,9007,0.85,0.99,4,233,2,0,0,marketing,high
7007,9008,0.64,0.67,5,167,2,0,0,sales,low
7008,9009,0.57,0.54,3,159,3,1,0,accounting,medium
7009,9010,0.86,0.85,2,195,4,0,0,support,medium
7010,9011,0.6,0.7,5,229,2,0,0,technical,medium
7011,9012,0.17,0.76,4,199,5,0,0,management,medium
7012,9013,0.54,0.63,3,174,3,0,0,marketing,low
7013,9014,0.35,0.78,5,275,4,0,0,marketing,low
7014,9015,0.92,0.77,5,217,4,0,0,marketing,low
7015,9016,0.66,1.0,4,192,2,0,0,sales,low
7016,9017,0.83,0.9,4,195,3,0,0,sales,low
7017,9018,0.89,0.86,3,261,4,0,0,sales,low
7018,9019,0.94,0.61,4,199,3,0,0,sales,low
7019,9020,0.24,0.85,4,160,5,0,0,sales,low
7020,9021,0.69,0.8,3,177,4,0,0,sales,low
7021,9022,0.45,0.46,3,179,2,1,0,sales,low
7022,9023,0.78,0.93,4,161,3,0,0,sales,low
7023,9024,0.91,0.38,5,279,5,0,0,sales,low
7024,9025,0.63,0.65,4,246,6,1,0,sales,low
7025,9026,0.71,0.8,4,199,2,0,0,sales,low
7026,9027,0.73,0.69,3,161,3,0,0,sales,low
7027,9028,0.69,0.52,5,219,3,0,0,sales,low
7028,9029,0.52,0.57,5,162,3,0,0,sales,low
7029,9030,0.78,0.66,4,258,3,0,0,sales,low
7030,9031,0.94,0.69,3,269,3,0,0,sales,low
7031,9032,0.55,0.73,4,201,3,0,0,sales,low
7032,9033,0.43,0.38,2,278,3,1,0,sales,low
7033,9034,0.77,0.66,3,147,2,0,0,sales,medium
7034,9035,0.59,0.8,5,247,3,0,0,accounting,medium
7035,9036,0.65,0.54,4,191,4,0,0,accounting,medium
7036,9037,0.82,0.37,2,280,3,0,0,accounting,medium
7037,9038,0.31,0.72,2,191,3,0,0,hr,medium
7038,9039,0.84,0.65,4,264,2,0,0,hr,medium
7039,9040,0.15,0.4,3,236,5,0,0,hr,medium
7040,9041,0.64,0.52,4,271,2,1,0,hr,medium
7041,9042,0.48,0.63,5,129,5,0,0,technical,medium
7042,9043,0.82,0.58,4,249,5,0,0,technical,medium
7043,9044,0.99,0.54,3,188,3,0,0,technical,medium
7044,9045,0.8,0.52,3,147,3,1,0,technical,medium
7045,9046,0.94,0.92,3,273,3,0,0,technical,high
7046,9047,0.94,0.81,4,237,3,1,0,technical,low
7047,9048,0.77,0.79,3,273,2,0,0,technical,medium
7048,9049,0.48,0.54,3,190,3,0,0,technical,medium
7049,9050,0.62,0.68,3,226,3,0,0,technical,medium
7050,9051,0.61,0.9,4,216,3,0,0,technical,medium
7051,9052,0.27,0.6,6,205,5,1,0,technical,low
7052,9053,0.89,0.65,3,208,2,0,0,support,low
7053,9054,0.58,0.81,4,266,2,0,0,support,low
7054,9055,0.64,0.77,3,249,2,1,0,support,low
7055,9056,0.73,0.88,5,134,2,1,0,support,low
7056,9057,0.74,0.85,2,189,3,0,0,support,low
7057,9058,0.75,0.82,4,143,2,0,0,support,low
7058,9059,0.78,0.84,4,173,3,0,0,support,low
7059,9060,0.18,0.95,6,248,3,0,0,support,low
7060,9061,0.8,0.84,3,186,6,0,0,support,low
7061,9062,0.89,0.64,5,191,3,0,0,support,low
7062,9063,0.84,0.5,3,227,2,0,0,support,low
7063,9064,0.64,0.38,2,269,5,0,0,technical,low
7064,9065,0.53,0.82,3,254,3,1,0,technical,low
7065,9066,0.15,0.66,4,180,4,0,0,technical,low
7066,9067,0.66,0.62,3,144,3,0,0,management,low
7067,9068,0.49,0.78,5,137,3,1,0,IT,low
7068,9069,0.78,0.72,3,223,4,0,0,IT,low
7069,9070,0.39,0.75,5,286,5,0,0,IT,low
7070,9071,0.9,0.83,3,151,3,0,0,IT,low
7071,9072,0.96,0.74,5,244,2,1,0,IT,low
7072,9073,0.63,0.81,4,216,4,0,0,product_mng,medium
7073,9074,0.63,0.74,4,173,3,0,0,product_mng,medium
7074,9075,0.89,0.81,3,186,3,0,0,product_mng,medium
7075,9076,0.93,0.57,2,205,4,1,0,product_mng,medium
7076,9077,0.87,0.59,4,202,3,0,0,IT,medium
7077,9078,0.56,0.53,3,189,3,0,0,RandD,medium
7078,9079,0.97,0.55,4,181,5,1,0,RandD,medium
7079,9080,0.61,0.51,3,207,3,0,0,RandD,medium
7080,9081,0.73,0.46,4,240,4,1,0,RandD,medium
7081,9082,0.61,0.69,2,164,2,0,0,RandD,medium
7082,9083,0.99,0.71,4,212,2,0,0,marketing,medium
7083,9084,0.57,0.75,4,151,2,0,0,sales,medium
7084,9085,0.74,0.96,4,197,3,0,0,accounting,high
7085,9086,0.86,0.61,5,265,3,0,0,support,low
7086,9087,0.68,0.72,4,274,3,0,0,technical,medium
7087,9088,0.66,0.63,3,201,4,0,0,management,medium
7088,9089,0.86,0.89,3,250,2,0,0,marketing,medium
7089,9090,0.85,0.78,3,165,4,0,0,marketing,medium
7090,9091,0.98,0.53,5,186,3,0,0,marketing,low
7091,9092,0.14,0.73,5,273,4,1,0,sales,low
7092,9093,0.2,0.54,5,162,6,0,0,sales,low
7093,9094,0.9,0.97,3,141,3,0,0,sales,low
7094,9095,0.51,0.96,5,268,4,0,0,sales,low
7095,9096,0.63,0.77,3,176,2,1,0,sales,low
7096,9097,0.83,0.88,3,223,3,1,0,sales,low
7097,9098,0.67,0.72,4,218,2,1,0,sales,low
7098,9099,0.96,0.52,4,228,3,0,0,sales,low
7099,9100,0.69,0.75,3,204,3,0,0,sales,low
7100,9101,0.69,0.9,4,148,2,0,0,sales,low
7101,9102,0.64,0.94,3,221,2,0,0,sales,low
