,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
1012,1013,0.1,0.87,6,284,4,0,0,sales,medium
1013,1014,0.11,0.78,7,248,4,0,0,sales,medium
1014,1015,0.44,0.53,2,156,3,0,0,sales,low
1015,1016,0.39,0.48,2,138,3,0,0,sales,low
1016,1017,0.4,0.55,2,155,3,0,0,sales,low
1017,1018,0.92,0.87,4,229,6,0,0,sales,low
1018,1019,0.36,0.47,2,136,3,0,0,accounting,low
1019,1020,0.86,0.95,4,241,5,0,0,accounting,low
1020,1021,0.74,0.87,5,258,5,0,0,accounting,low
1021,1022,0.8,0.95,3,146,5,0,0,hr,low
1022,1023,0.36,0.48,2,145,3,0,0,hr,low
1023,1024,0.42,0.57,2,159,3,0,0,hr,low
1024,1025,0.42,0.47,2,129,3,0,0,hr,low
1025,1026,0.4,0.45,2,142,3,0,0,technical,low
1026,1027,0.46,0.53,2,129,3,0,0,technical,low
1027,1028,0.09,0.9,6,287,4,0,0,technical,low
1028,1029,0.88,0.89,4,275,5,0,0,technical,low
1029,1030,0.1,0.82,6,272,4,0,0,technical,low
1030,1031,0.1,0.97,6,307,4,0,0,technical,low
1031,1032,0.11,0.93,4,295,3,0,0,technical,low
1032,1033,0.84,0.88,5,237,5,0,0,technical,low
1033,1034,0.42,0.56,2,158,3,0,0,technical,low
1034,1035,0.1,0.86,6,266,4,1,0,technical,low
1035,1036,0.1,0.95,6,256,4,0,0,technical,medium
1036,1037,0.46,0.54,2,158,3,0,0,support,medium
1037,1038,0.09,0.97,7,268,4,0,0,support,medium
1038,1039,0.89,1.0,4,237,5,0,0,support,medium
1039,1040,0.82,1.0,4,273,6,0,0,support,medium
1040,1041,0.11,0.89,6,309,4,0,0,support,medium
1041,1042,0.81,0.84,5,258,5,0,0,support,medium
1042,1043,0.81,0.94,5,233,6,0,0,support,medium
1043,1044,0.77,1.0,4,249,6,0,0,support,medium
1044,1045,0.63,0.94,3,179,2,0,0,support,medium
1045,1046,0.4,0.57,2,128,3,0,0,support,medium
1046,1047,0.86,1.0,4,250,6,0,0,support,medium
1047,1048,0.37,0.49,2,151,3,0,0,technical,high
1048,1049,0.44,0.5,2,132,3,0,0,technical,low
1049,1050,0.74,0.89,5,232,6,0,0,technical,medium
1050,1051,0.79,1.0,4,229,5,1,0,management,medium
1051,1052,0.09,0.92,6,261,4,0,0,IT,medium
1052,1053,0.37,0.48,2,129,3,0,0,IT,medium
1053,1054,0.09,0.78,6,244,4,0,0,IT,low
1054,1055,0.09,0.84,6,258,4,0,0,IT,low
1055,1056,0.1,0.8,7,292,5,0,0,IT,low
1056,1057,0.45,0.56,2,143,3,0,0,product_mng,low
1057,1058,0.4,0.51,2,136,3,0,0,product_mng,low
1058,1059,0.31,0.95,6,235,5,0,0,product_mng,low
1059,1060,0.7,0.93,2,310,3,0,0,product_mng,low
1060,1061,0.36,0.48,2,152,3,0,0,IT,low
1061,1062,0.34,0.97,6,157,5,1,0,RandD,low
1062,1063,0.87,0.83,5,267,5,0,0,RandD,low
1063,1064,0.11,0.91,6,302,4,0,0,RandD,low
1064,1065,0.47,0.81,4,133,3,0,0,RandD,low
1065,1066,0.43,0.52,2,142,3,0,0,RandD,low
1066,1067,0.43,0.47,2,129,3,0,0,marketing,low
1067,1068,0.45,0.57,2,136,3,0,0,sales,low
1068,1069,0.74,1.0,5,223,5,0,0,accounting,low
1069,1070,0.1,0.89,6,244,4,1,0,support,low
1070,1071,0.78,0.87,5,243,5,0,0,technical,low
1071,1072,0.9,0.95,5,275,3,0,0,management,low
1072,1073,0.53,0.95,6,205,4,0,0,marketing,low
1073,1074,0.45,0.54,2,154,3,0,0,marketing,low
1074,1075,0.86,0.83,4,270,5,0,0,marketing,medium
1075,1076,0.74,0.89,4,267,5,0,0,sales,medium
1076,1077,0.09,0.79,6,276,4,0,0,sales,medium
1077,1078,0.8,0.95,5,244,5,0,0,sales,medium
1078,1079,0.46,0.53,2,128,3,0,0,sales,medium
1079,1080,0.86,0.95,5,269,6,0,0,sales,medium
1080,1081,0.86,0.95,4,238,5,0,0,sales,medium
1081,1082,0.9,0.91,4,269,5,0,0,sales,medium
1082,1083,0.87,0.88,5,231,6,0,0,sales,medium
1083,1084,0.83,0.94,4,267,5,0,0,sales,medium
1084,1085,0.77,0.83,4,245,5,0,0,sales,medium
1085,1086,0.77,1.0,4,272,5,0,0,sales,medium
1086,1087,0.9,0.86,5,254,5,0,0,sales,high
1087,1088,0.73,0.92,4,273,5,0,0,sales,low
1088,1089,0.91,0.9,4,250,5,0,0,sales,medium
1089,1090,0.36,0.53,2,133,3,0,0,sales,medium
1090,1091,0.38,0.54,2,150,3,0,0,sales,medium
1091,1092,0.44,0.46,2,157,3,0,0,sales,medium
1092,1093,0.73,1.0,5,230,5,0,0,sales,low
1093,1094,0.89,0.91,5,260,5,0,0,sales,low
1094,1095,0.11,0.77,6,275,4,0,0,accounting,low
1095,1096,0.1,0.77,7,308,4,0,0,accounting,low
1096,1097,0.37,0.46,2,129,3,0,0,accounting,low
1097,1098,0.38,0.48,2,134,3,0,0,hr,low
1098,1099,0.42,0.48,2,132,3,0,0,hr,low
1099,1100,0.44,0.46,2,153,3,0,0,hr,low
1100,1101,0.11,0.83,6,262,4,0,0,hr,low
1101,1102,0.09,0.97,7,262,4,0,0,technical,low
1102,1103,0.43,0.47,2,130,3,0,0,technical,low
1103,1104,0.38,0.52,2,156,3,0,0,technical,low
1104,1105,0.11,0.89,6,254,4,0,0,technical,low
1105,1106,0.37,0.49,2,130,3,0,0,technical,low
1106,1107,0.44,0.57,2,139,3,0,0,technical,low
1107,1108,0.72,0.82,5,269,5,0,0,technical,low
1108,1109,0.1,0.91,7,297,4,0,0,technical,low
1109,1110,0.73,0.86,5,249,5,0,0,technical,low
1110,1111,0.09,0.82,7,267,4,0,0,technical,low
1111,1112,0.44,0.46,2,149,3,0,0,technical,low
1112,1113,0.09,0.82,6,251,4,0,0,support,low
1113,1114,0.1,0.87,6,306,4,0,0,support,medium
1114,1115,0.11,0.86,6,279,4,0,0,support,medium
1115,1116,0.42,0.46,2,131,3,0,0,support,medium
1116,1117,0.09,0.85,6,260,4,0,0,support,medium
1117,1118,0.72,0.88,5,249,5,0,0,support,medium
1118,1119,0.75,0.97,4,245,5,0,0,support,medium
1119,1120,0.44,0.5,2,138,3,0,0,support,medium
1120,1121,0.11,0.91,6,278,4,0,0,support,medium
1121,1122,0.38,0.47,2,147,3,0,0,support,medium
1122,1123,0.39,0.57,2,131,3,0,0,support,medium
1123,1124,0.1,0.9,7,301,4,0,0,technical,medium
1124,1125,0.43,0.52,2,141,3,0,0,technical,medium
1125,1126,0.39,0.57,2,158,3,0,0,technical,high
1126,1127,0.88,0.87,4,235,6,0,0,management,low
1127,1128,0.1,0.85,7,261,4,0,0,IT,medium
1128,1129,0.1,0.89,5,270,4,0,0,IT,medium
1129,1130,0.11,0.93,6,290,4,0,0,IT,medium
1130,1131,0.37,0.47,2,149,3,0,0,IT,medium
1131,1132,0.37,0.48,2,160,3,0,0,IT,low
1132,1133,0.77,0.87,4,150,4,0,0,product_mng,low
1133,1134,0.91,0.94,5,218,6,0,0,product_mng,low
1134,1135,0.46,0.51,2,155,3,0,0,product_mng,low
1135,1136,0.11,0.87,6,291,4,0,0,product_mng,low
1136,1137,0.86,0.91,5,265,5,0,0,IT,low
1137,1138,0.87,0.88,5,262,6,0,0,sales,low
1138,1139,0.09,0.92,6,303,5,0,0,sales,low
1139,1140,0.42,0.46,2,132,3,0,0,sales,low
1140,1141,0.82,0.83,4,245,5,1,0,sales,low
1141,1142,0.46,0.48,2,129,3,0,0,sales,low
1142,1143,0.88,1.0,5,226,6,0,0,marketing,low
1143,1144,0.1,0.91,6,286,4,0,0,marketing,low
1144,1145,0.43,0.45,2,140,3,0,0,sales,low
1145,1146,0.37,0.49,2,153,3,0,0,accounting,low
1146,1147,0.8,0.95,5,217,5,0,0,support,low
1147,1148,0.83,0.95,5,258,5,0,0,technical,low
1148,1149,0.39,0.57,2,156,3,0,0,management,low
1149,1150,0.77,0.92,5,255,5,0,0,marketing,low
1150,1151,0.43,0.46,2,129,3,0,0,marketing,low
1151,1152,0.79,0.96,4,234,5,0,0,marketing,low
1152,1153,0.39,0.55,2,152,3,1,0,sales,medium
1153,1154,0.1,0.88,7,300,4,0,0,sales,medium
1154,1155,0.39,0.53,2,131,3,0,0,sales,medium
1155,1156,0.11,0.89,6,301,4,0,0,sales,medium
1156,1157,0.4,0.51,2,156,3,0,0,sales,medium
1157,1158,0.42,0.52,2,141,3,1,0,sales,medium
1158,1159,0.57,0.85,4,219,2,1,0,sales,medium
1159,1160,0.11,0.95,7,269,5,0,0,sales,medium
1160,1161,0.36,0.73,4,276,2,0,0,sales,medium
1161,1162,0.11,0.94,7,302,4,0,0,sales,medium
1162,1163,0.35,0.8,6,281,2,0,0,sales,medium
1163,1164,0.78,0.99,5,241,5,0,0,sales,medium
1164,1165,0.11,0.93,7,288,4,0,0,sales,high
1165,1166,0.1,0.96,6,303,4,0,0,sales,low
1166,1167,0.42,0.54,2,135,3,0,0,sales,medium
1167,1168,0.43,0.5,2,127,3,1,0,sales,medium
1168,1169,0.79,0.84,5,245,5,0,0,sales,medium
1169,1170,0.45,0.45,2,145,3,0,0,sales,medium
1170,1171,0.09,0.91,6,248,4,0,0,sales,low
1171,1172,0.11,0.91,6,302,4,0,0,accounting,low
1172,1173,0.45,0.49,2,144,3,0,0,accounting,low
1173,1174,0.11,0.91,6,272,4,0,0,accounting,low
1174,1175,0.09,0.8,6,294,4,0,0,hr,low
1175,1176,0.78,0.71,4,296,3,0,0,hr,low
1176,1177,0.38,0.5,2,151,3,1,0,hr,low
1177,1178,0.82,0.82,4,249,5,0,0,hr,low
1178,1179,0.85,0.89,4,221,5,0,0,technical,low
1179,1180,0.45,0.46,2,146,3,0,0,technical,low
1180,1181,0.77,0.89,5,243,5,0,0,technical,low
1181,1182,0.39,0.5,2,127,3,0,0,technical,low
1182,1183,0.91,0.9,4,245,5,0,0,technical,low
1183,1184,0.11,0.77,6,264,4,0,0,technical,low
1184,1185,0.46,0.45,2,143,3,0,0,technical,low
1185,1186,0.43,0.49,2,135,3,0,0,technical,low
1186,1187,0.11,0.96,6,262,4,1,0,technical,low
1187,1188,0.1,0.93,6,299,4,0,0,technical,low
1188,1189,0.09,0.8,5,279,4,0,0,technical,low
1189,1190,0.36,0.51,2,155,3,0,0,support,low
1190,1191,0.11,0.89,6,264,4,0,0,support,low
1191,1192,0.09,0.77,6,256,5,0,0,support,medium
1192,1193,0.44,0.51,2,129,3,0,0,support,medium
1193,1194,0.73,0.97,5,217,6,0,0,support,medium
1194,1195,0.21,0.58,7,203,5,0,0,support,medium
1195,1196,0.8,0.85,4,264,5,0,0,support,medium
1196,1197,0.37,0.55,2,159,3,0,0,support,medium
1197,1198,0.79,0.96,5,218,5,0,0,support,medium
1198,1199,0.09,0.8,6,298,4,0,0,support,medium
1199,1200,0.75,0.74,6,134,3,0,0,support,medium
1200,1201,0.83,1.0,5,263,5,0,0,technical,medium
1201,1202,0.1,0.77,5,252,4,0,0,technical,medium
1202,1203,0.44,0.55,2,136,3,0,0,technical,medium
1203,1204,0.42,0.97,6,259,4,0,0,management,high
1204,1205,0.43,0.56,2,158,3,0,0,IT,low
1205,1206,0.09,0.84,7,307,4,0,0,IT,medium
1206,1207,0.44,0.53,2,152,3,0,0,IT,medium
1207,1208,0.81,0.98,5,237,5,0,0,IT,medium
1208,1209,0.1,0.79,7,284,4,0,0,IT,medium
1209,1210,0.1,0.93,6,243,4,0,0,product_mng,low
1210,1211,0.11,0.83,6,268,4,0,0,product_mng,low
1211,1212,0.09,0.77,6,244,4,0,0,product_mng,low
1212,1213,0.75,0.83,5,262,5,0,0,product_mng,low
1213,1214,0.38,0.55,2,134,3,0,0,IT,low
1214,1215,0.09,0.87,7,278,4,0,0,IT,low
1215,1216,0.74,0.97,5,238,5,0,0,IT,low
1216,1217,0.44,0.56,2,127,3,0,0,IT,low
1217,1218,0.76,0.95,4,259,5,0,0,RandD,low
1218,1219,0.42,0.56,2,146,3,0,0,RandD,low
1219,1220,0.75,1.0,4,243,5,0,0,RandD,low
1220,1221,0.36,0.52,2,137,3,0,0,marketing,low
1221,1222,0.75,0.93,5,229,5,0,0,sales,low
1222,1223,0.4,0.46,2,134,3,0,0,accounting,low
1223,1224,0.75,0.89,4,228,5,0,0,support,low
1224,1225,0.09,0.84,6,301,4,0,0,technical,low
1225,1226,0.39,0.46,2,127,3,0,0,management,low
1226,1227,0.4,0.48,2,142,3,0,0,marketing,low
1227,1228,0.39,0.54,2,131,3,0,0,marketing,low
1228,1229,0.1,0.85,7,310,5,0,0,marketing,low
1229,1230,0.42,0.55,2,148,3,0,0,sales,low
1230,1231,0.37,0.52,2,143,3,0,0,sales,medium
1231,1232,0.11,0.98,6,250,4,0,0,sales,medium
1232,1233,0.09,0.88,7,265,4,0,0,sales,medium
1233,1234,0.41,0.54,2,152,3,0,0,sales,medium
1234,1235,0.42,0.49,2,145,3,0,0,sales,medium
1235,1236,0.4,0.49,2,140,3,0,0,sales,medium
1236,1237,0.36,0.47,2,129,3,0,0,sales,medium
1237,1238,0.74,0.9,4,226,5,0,0,sales,medium
1238,1239,0.66,1.0,5,269,5,0,0,sales,medium
1239,1240,0.38,0.47,2,152,3,0,0,sales,medium
1240,1241,0.43,0.51,2,132,3,0,0,sales,medium
1241,1242,0.43,0.53,2,148,3,0,0,sales,medium
1242,1243,0.1,0.85,6,297,5,0,0,sales,high
1243,1244,0.82,0.85,4,274,5,0,0,sales,low
1244,1245,0.1,0.77,6,280,4,0,0,sales,medium
1245,1246,0.1,0.93,6,288,4,0,0,sales,medium
1246,1247,0.43,0.49,2,155,3,0,0,sales,medium
1247,1248,0.09,0.94,7,247,4,0,0,sales,medium
1248,1249,0.41,0.54,2,138,3,0,0,accounting,low
1249,1250,0.1,0.82,7,284,4,0,0,accounting,low
1250,1251,0.88,0.92,4,225,5,0,0,accounting,low
1251,1252,0.43,0.57,2,151,3,1,0,hr,low
1252,1253,0.42,0.5,2,155,3,0,0,hr,low
1253,1254,0.85,1.0,4,234,5,0,0,hr,low
1254,1255,0.38,0.49,2,144,3,0,0,hr,low
1255,1256,0.39,0.47,2,142,3,0,0,technical,low
1256,1257,0.41,0.48,2,126,3,0,0,technical,low
1257,1258,0.88,0.92,4,233,6,0,0,technical,low
1258,1259,0.78,0.96,4,241,5,0,0,technical,low
1259,1260,0.45,0.48,2,138,3,0,0,technical,low
1260,1261,0.09,0.95,6,260,4,1,0,technical,low
1261,1262,0.44,0.56,2,145,3,0,0,technical,low
1262,1263,0.11,0.84,6,252,4,0,0,technical,low
1263,1264,0.36,0.51,2,143,3,0,0,technical,low
1264,1265,0.86,0.98,4,270,5,0,0,technical,low
1265,1266,0.1,0.92,6,285,4,0,0,technical,low
1266,1267,0.45,0.53,2,149,3,0,0,support,low
1267,1268,0.42,0.53,2,158,3,0,0,support,low
1268,1269,0.36,0.55,2,134,3,0,0,support,low
1269,1270,0.45,0.55,2,129,3,0,0,support,medium
1270,1271,0.38,0.57,2,131,3,0,0,support,medium
1271,1272,0.11,0.97,6,288,4,0,0,support,medium
1272,1273,0.45,0.46,2,142,3,0,0,support,medium
1273,1274,0.87,0.95,5,227,5,0,0,support,medium
1274,1275,0.45,0.53,2,131,3,0,0,support,medium
1275,1276,0.1,0.83,6,283,5,0,0,support,medium
1276,1277,0.44,0.54,2,139,3,0,0,support,medium
1277,1278,0.78,1.0,4,267,5,0,0,technical,medium
1278,1279,0.38,0.56,2,148,3,0,0,technical,medium
1279,1280,0.85,0.84,5,272,6,0,0,technical,medium
1280,1281,0.36,0.48,2,148,3,1,0,management,medium
1281,1282,0.75,0.88,5,270,5,0,0,IT,high
1282,1283,0.81,0.81,4,218,5,1,0,IT,low
1283,1284,0.4,0.55,2,150,3,0,0,IT,medium
1284,1285,0.83,0.83,5,260,5,0,0,IT,medium
1285,1286,0.41,0.52,2,127,3,0,0,IT,medium
1286,1287,0.42,0.57,2,134,3,0,0,product_mng,medium
1287,1288,0.09,0.83,7,258,4,0,0,product_mng,low
1288,1289,0.87,0.81,5,304,5,0,0,product_mng,low
1289,1290,0.43,0.56,6,149,4,0,0,product_mng,low
1290,1291,0.39,0.51,2,139,3,0,0,IT,low
1291,1292,0.1,0.9,6,272,5,0,0,RandD,low
1292,1293,0.41,0.52,2,132,3,0,0,RandD,low
1293,1294,0.72,1.0,2,240,2,0,0,RandD,low
1294,1295,0.44,0.55,2,137,3,0,0,RandD,low
1295,1296,0.38,0.5,2,139,3,0,0,RandD,low
1296,1297,0.46,0.52,2,148,3,0,0,RandD,low
1297,1298,0.4,0.49,2,149,3,0,0,marketing,low
1298,1299,0.45,0.45,2,131,3,0,0,sales,low
1299,1300,0.89,0.89,5,262,5,0,0,accounting,low
1300,1301,0.1,0.97,7,284,4,0,0,support,low
1301,1302,0.46,0.48,2,161,3,0,0,technical,low
1302,1303,0.09,0.78,7,290,4,0,0,management,low
1303,1304,0.45,0.57,2,149,3,0,0,marketing,low
1304,1305,0.89,0.98,4,242,6,0,0,marketing,low
1305,1306,0.62,0.77,5,227,4,0,0,marketing,low
1306,1307,0.11,0.93,6,276,4,0,0,sales,low
1307,1308,0.44,0.5,2,135,3,0,0,sales,low
1308,1309,0.09,0.94,6,266,4,0,0,sales,medium
1309,1310,0.56,0.75,5,236,2,0,0,sales,medium
1310,1311,0.77,0.89,4,270,5,0,0,sales,medium
1311,1312,0.39,0.49,2,146,3,0,0,sales,medium
1312,1313,0.1,0.92,5,272,4,0,0,sales,medium
1313,1314,0.72,0.85,5,246,5,0,0,sales,medium
1314,1315,0.4,0.52,2,136,3,0,0,sales,medium
1315,1316,0.11,0.81,6,260,4,0,0,sales,medium
1316,1317,0.88,1.0,5,247,5,0,0,sales,medium
1317,1318,0.37,0.51,2,127,3,0,0,sales,medium
1318,1319,0.11,0.96,6,267,4,0,0,sales,medium
1319,1320,0.4,0.52,2,143,3,0,0,sales,medium
1320,1321,0.1,0.86,6,306,4,0,0,sales,high
1321,1322,0.62,0.89,3,131,4,0,0,sales,low
1322,1323,0.78,0.86,4,249,5,0,0,sales,medium
1323,1324,0.37,0.52,2,144,3,0,0,sales,medium
1324,1325,0.76,0.82,4,254,5,1,0,sales,medium
1325,1326,0.42,0.53,2,131,3,0,0,accounting,medium
1326,1327,0.1,0.77,6,272,4,0,0,accounting,low
1327,1328,0.42,0.47,2,157,3,0,0,accounting,low
1328,1329,0.1,0.96,7,301,4,0,0,hr,low
1329,1330,0.1,0.81,6,252,4,0,0,hr,low
1330,1331,0.42,0.47,2,130,3,0,0,hr,low
1331,1332,0.09,0.86,6,297,4,0,0,hr,low
1332,1333,0.1,0.8,6,248,4,0,0,technical,low
1333,1334,0.11,0.89,7,257,4,0,0,technical,low
1334,1335,0.44,0.53,2,147,3,0,0,technical,low
1335,1336,0.87,0.9,3,307,5,0,0,technical,low
1336,1337,0.44,0.46,2,154,3,0,0,technical,low
1337,1338,0.41,0.56,2,143,3,0,0,technical,low
1338,1339,0.51,0.79,4,134,3,0,0,technical,low
1339,1340,0.89,0.96,5,221,5,0,0,technical,low
1340,1341,0.1,0.96,6,275,4,0,0,technical,low
1341,1342,0.9,0.94,5,247,5,0,0,technical,low
1342,1343,0.36,0.55,2,131,3,0,0,technical,low
1343,1344,0.44,0.54,2,150,3,0,0,support,low
1344,1345,0.39,0.57,2,150,3,0,0,support,low
1345,1346,0.38,1.0,5,137,4,0,0,support,low
1346,1347,0.73,0.95,4,223,6,0,0,support,low
1347,1348,0.1,0.96,6,292,4,0,0,support,medium
1348,1349,0.89,0.83,5,130,4,1,0,support,medium
1349,1350,0.87,0.85,5,221,6,0,0,support,medium
1350,1351,0.84,0.89,4,245,5,1,0,support,medium
1351,1352,0.11,0.77,6,274,4,0,0,support,medium
1352,1353,0.74,1.0,5,248,5,0,0,support,medium
1353,1354,0.79,0.97,4,243,5,0,0,support,medium
1354,1355,0.1,0.92,7,273,4,0,0,technical,medium
1355,1356,0.83,0.95,5,221,5,0,0,technical,medium
1356,1357,0.1,0.79,6,271,4,0,0,technical,medium
1357,1358,0.45,0.5,2,157,3,0,0,management,medium
1358,1359,0.29,0.48,2,249,4,0,0,IT,medium
1359,1360,0.46,0.46,2,145,3,0,0,IT,high
1360,1361,0.11,0.83,6,262,5,0,0,IT,low
1361,1362,0.75,0.89,5,272,5,0,0,IT,medium
1362,1363,0.4,0.5,2,129,3,0,0,IT,medium
1363,1364,0.37,0.46,2,134,3,0,0,product_mng,medium
1364,1365,0.41,0.52,2,147,3,0,0,product_mng,medium
1365,1366,0.1,0.83,6,293,4,0,0,product_mng,low
1366,1367,0.39,0.52,2,129,3,0,0,product_mng,low
1367,1368,0.4,0.45,2,140,3,0,0,IT,low
1368,1369,0.41,0.52,2,132,3,0,0,RandD,low
1369,1370,0.11,0.89,6,284,4,0,0,RandD,low
1370,1371,0.74,0.99,5,263,5,0,0,RandD,low
1371,1372,0.42,0.46,2,143,3,0,0,RandD,low
1372,1373,0.88,0.88,4,265,5,0,0,RandD,low
1373,1374,0.37,0.53,2,147,3,0,0,RandD,low
1374,1375,0.78,0.81,4,253,5,0,0,marketing,low
1375,1376,0.46,0.5,2,141,3,0,0,sales,low
1376,1377,0.74,1.0,5,222,6,0,0,accounting,low
1377,1378,0.11,0.86,6,273,4,1,0,support,low
1378,1379,0.8,0.87,5,240,6,0,0,technical,low
1379,1380,0.37,0.48,2,154,3,0,0,management,low
1380,1381,0.87,0.92,4,253,6,0,0,marketing,low
1381,1382,0.9,0.84,5,221,5,0,0,marketing,low
1382,1383,0.1,0.88,6,263,4,0,0,marketing,low
1383,1384,0.43,0.46,2,145,3,0,0,sales,low
1384,1385,0.11,0.91,6,279,4,0,0,sales,low
1385,1386,0.4,0.46,2,146,3,0,0,sales,low
1386,1387,0.09,0.93,7,270,4,0,0,sales,medium
1387,1388,0.4,0.5,2,135,3,0,0,sales,medium
1388,1389,0.14,0.7,5,236,3,0,0,sales,medium
1389,1390,0.4,0.49,2,151,3,0,0,sales,medium
1390,1391,0.11,0.79,6,244,4,1,0,sales,medium
1391,1392,0.72,1.0,4,169,3,0,0,sales,medium
1392,1393,0.39,0.57,2,157,3,0,0,sales,medium
1393,1394,0.82,0.93,4,246,5,0,0,sales,medium
1394,1395,0.41,0.52,2,142,3,0,0,sales,medium
1395,1396,0.45,0.51,2,156,3,0,0,sales,medium
1396,1397,0.2,0.7,6,281,5,0,0,sales,medium
1397,1398,0.43,0.53,2,146,3,0,0,sales,medium
1398,1399,0.39,0.55,2,156,3,0,0,sales,high
1399,1400,0.11,0.86,6,299,4,1,0,sales,low
1400,1401,0.45,0.47,2,136,3,0,0,sales,medium
1401,1402,0.11,0.87,6,272,4,0,0,sales,medium
1402,1403,0.84,0.86,5,240,5,0,0,accounting,medium
1403,1404,0.86,0.96,5,245,6,0,0,accounting,medium
1404,1405,0.79,0.93,5,269,5,0,0,accounting,low
1405,1406,0.39,0.57,2,130,3,0,0,hr,low
1406,1407,0.15,0.62,4,257,3,0,0,hr,low
1407,1408,0.81,1.0,4,241,5,0,0,hr,low
1408,1409,0.39,0.53,2,136,3,0,0,hr,low
1409,1410,0.92,0.94,4,219,5,0,0,technical,low
1410,1411,0.9,0.98,5,271,5,0,0,technical,low
1411,1412,0.32,0.6,2,280,4,0,0,technical,low
1412,1413,0.46,0.46,2,140,3,0,0,technical,low
1413,1414,0.83,0.98,4,254,5,0,0,technical,low
1414,1415,0.39,0.47,2,131,3,0,0,technical,low
1415,1416,0.2,0.9,6,138,3,0,0,technical,low
1416,1417,0.11,0.85,6,295,4,0,0,technical,low
1417,1418,0.11,0.96,6,301,5,0,0,technical,low
1418,1419,0.1,0.95,7,296,4,0,0,technical,low
1419,1420,0.75,0.87,5,246,5,0,0,technical,low
1420,1421,0.44,0.57,2,145,3,0,0,support,low
1421,1422,0.86,0.93,5,241,5,1,0,support,low
1422,1423,0.1,0.82,6,269,4,0,0,support,low
1423,1424,0.39,0.49,2,146,3,0,0,support,low
1424,1425,0.45,0.48,2,149,3,0,0,support,low
1425,1426,0.1,0.94,7,287,4,0,0,support,medium
1426,1427,0.36,0.55,2,138,3,0,0,support,medium
1427,1428,0.57,0.61,4,158,5,0,0,support,medium
1428,1429,0.09,0.87,6,266,4,0,0,support,medium
1429,1430,0.87,0.91,4,255,5,0,0,support,medium
1430,1431,0.43,0.52,2,156,3,0,0,support,medium
1431,1432,0.36,0.5,2,147,3,0,0,technical,medium
1432,1433,0.91,0.99,5,265,5,1,0,technical,medium
1433,1434,0.41,0.48,2,136,3,0,0,technical,medium
1434,1435,0.37,0.52,2,140,3,0,0,management,medium
1435,1436,0.43,0.45,2,146,3,0,0,IT,medium
1436,1437,0.43,0.57,2,142,3,0,0,IT,medium
1437,1438,0.4,0.53,2,155,3,0,0,IT,high
1438,1439,0.1,0.89,7,285,4,0,0,IT,low
1439,1440,0.76,0.99,4,253,5,1,0,IT,medium
1440,1441,0.82,0.93,4,248,5,0,0,product_mng,medium
1441,1442,0.11,0.83,7,255,5,0,0,product_mng,medium
1442,1443,0.43,0.52,2,154,3,1,0,product_mng,medium
1443,1444,0.11,0.88,7,305,4,0,0,product_mng,low
1444,1445,0.41,0.48,2,141,3,0,0,IT,low
1445,1446,0.73,0.87,5,252,5,0,0,RandD,low
1446,1447,0.37,0.57,2,157,3,0,0,RandD,low
1447,1448,0.11,0.89,6,250,4,0,0,RandD,low
1448,1449,0.46,0.52,2,131,3,0,0,RandD,low
1449,1450,0.41,0.5,2,149,3,0,0,RandD,low
1450,1451,0.78,0.78,4,260,5,0,0,RandD,low
1451,1452,0.78,0.86,5,260,6,0,0,marketing,low
1452,1453,0.72,0.86,5,251,5,0,0,sales,low
1453,1454,0.63,0.83,6,242,5,0,0,accounting,low
1454,1455,0.55,1.0,6,136,3,0,0,support,low
1455,1456,0.45,0.55,2,155,3,0,0,technical,low
1456,1457,0.39,0.51,2,155,3,0,0,management,low
1457,1458,0.1,0.81,6,248,4,0,0,marketing,low
1458,1459,0.4,0.5,2,136,3,0,0,marketing,low
1459,1460,0.39,0.54,2,133,3,0,0,marketing,low
1460,1461,0.78,0.45,4,128,2,0,0,sales,low
1461,1462,0.42,0.53,2,142,3,0,0,sales,low
1462,1463,0.39,0.54,2,149,3,0,0,sales,low
1463,1464,0.46,0.57,2,145,3,0,0,sales,low
1464,1465,0.1,0.92,6,279,4,0,0,sales,medium
1465,1466,0.45,0.47,2,146,3,0,0,sales,medium
1466,1467,0.1,0.83,6,264,4,1,0,sales,medium
1467,1468,0.1,0.89,7,272,4,0,0,sales,medium
1468,1469,0.78,0.86,5,256,5,0,0,sales,medium
1469,1470,0.4,0.65,2,296,5,0,0,sales,medium
1470,1471,0.45,0.51,2,155,3,1,0,sales,medium
1471,1472,0.39,0.56,2,130,3,0,0,sales,medium
1472,1473,0.43,0.48,2,157,3,0,0,sales,medium
1473,1474,0.09,0.96,6,245,4,0,0,sales,medium
1474,1475,0.79,0.86,5,226,5,0,0,sales,medium
1475,1476,0.44,0.47,2,156,3,1,0,sales,medium
1476,1477,0.79,0.95,5,228,5,0,0,sales,high
1477,1478,0.38,0.46,2,155,3,0,0,sales,low
1478,1479,0.36,0.56,2,159,3,0,0,sales,medium
1479,1480,0.39,0.57,2,142,3,0,0,accounting,medium
1480,1481,0.09,0.93,6,271,4,0,0,accounting,medium
1481,1482,0.16,0.65,4,277,5,0,0,accounting,medium
1482,1483,0.09,0.77,6,310,4,0,0,hr,low
1483,1484,0.11,0.87,6,254,4,0,0,hr,low
