transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12168,65,2656,8/14/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,37499
12169,92,273,5/29/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12170,41,197,1/24/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12171,60,2537,9/29/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42145
12172,63,569,5/17/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216
12173,15,2375,1/12/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12174,34,39,5/29/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12175,1,2309,4/6/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
12176,63,1006,6/2/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,42145
12177,27,1895,7/7/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
12178,82,2690,1/31/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34079
12179,0,982,6/5/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
12180,5,2722,4/7/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12181,49,2221,2/3/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707
12182,51,1777,10/21/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
12183,56,1731,5/22/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33552
12184,91,962,4/2/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873
12185,82,1091,7/9/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
12186,15,208,2/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12187,0,3348,8/3/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41047
12188,31,818,8/21/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
12189,79,1535,5/15/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
12190,0,1553,8/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12191,17,1240,2/27/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,34244
12192,80,455,8/29/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145
12193,43,894,11/12/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218
12194,8,2916,3/11/2017,1,Cancelled,Solex,Road,medium,small,1703.52,1516.13,38693
12195,18,631,6/21/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
12196,94,853,2/17/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37220
12197,88,2737,7/27/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,34079
12198,77,1272,6/7/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
12199,59,1781,3/5/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
12200,0,2871,5/13/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244
12201,68,762,6/16/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
12202,74,1973,11/13/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688
12203,91,1580,2/21/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12204,65,2860,1/10/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
12205,54,2782,2/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12206,0,2034,11/8/2017,0,Approved,,,,,1392.76,,
12207,80,2476,12/16/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12208,43,1423,12/6/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470
12209,91,2125,7/29/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12210,24,2317,5/23/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,33552
12211,93,1940,8/20/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526
12212,18,2958,9/24/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,42404
12213,36,1454,5/1/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,40618
12214,94,2168,12/28/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
12215,61,2822,8/21/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
12216,0,2538,8/21/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434
12217,92,1247,6/29/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12218,37,1558,8/22/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36146
12219,11,2033,9/2/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
12220,9,1818,12/6/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701
12221,59,2562,3/28/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
12222,42,1917,2/25/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672
12223,28,3088,2/11/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337
12224,46,2051,1/19/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
12225,34,2034,3/15/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12226,47,1803,9/6/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
12227,71,399,9/28/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
12228,80,3267,3/13/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
12229,5,1825,4/4/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40649
12230,58,771,5/9/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
12231,55,1750,8/15/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170
12232,10,1528,3/11/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
12233,30,536,10/8/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,42105
12234,0,1310,1/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12235,49,2601,6/10/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12236,15,2391,1/3/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12237,6,3403,4/27/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,42560
12238,53,227,7/15/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
12239,82,1746,6/17/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
12240,95,1061,6/27/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12241,82,217,6/23/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
12242,91,12,7/23/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
12243,18,1614,6/15/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
12244,35,1000,7/3/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
12245,33,2839,8/22/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
12246,3,153,2/8/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
12247,73,865,8/31/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
12248,48,3165,2/15/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
12249,32,380,1/31/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12250,30,2736,6/29/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,37698
12251,18,2566,5/28/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,40670
12252,72,3094,7/15/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,36668
12253,22,2516,7/15/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
12254,41,3125,4/28/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34244
12255,91,2386,9/16/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
12256,26,768,5/6/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552
12257,69,2009,10/28/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553
12258,36,1133,3/29/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12259,20,3143,11/2/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
12260,0,1892,9/14/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337
12261,11,1243,4/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
12262,46,700,3/10/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
12263,84,908,12/26/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079
12264,0,1875,9/23/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838
12265,94,954,8/26/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
12266,62,1476,12/6/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,40410
12267,40,3095,9/14/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172
12268,89,3424,1/23/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874
12269,93,1775,11/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
12270,40,1864,6/10/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
12271,36,2137,3/13/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,35052
12272,0,950,7/14/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
12273,51,3166,1/10/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
12274,0,2687,12/13/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552
12275,46,1626,4/19/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
12276,53,244,1/10/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
12277,5,3396,10/20/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560
12278,69,2215,7/16/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668
12279,80,304,3/7/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145
12280,96,1537,2/19/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
12281,59,906,5/1/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434
12282,66,3422,5/24/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
12283,43,426,2/9/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
12284,5,2640,8/14/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12285,32,1608,12/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37698
12286,62,1511,12/14/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
12287,63,403,8/17/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047
12288,61,1978,7/31/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
12289,80,470,5/23/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
12290,77,2976,11/3/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
12291,54,2489,8/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12292,29,2472,3/6/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
12293,2,2382,10/11/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,37659
12294,91,3189,6/19/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
12295,24,3115,6/18/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
12296,95,910,1/22/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12297,3,2879,12/16/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659
12298,79,1168,1/18/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
12299,96,2659,3/28/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556
12300,80,3006,11/30/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
12301,37,516,8/15/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
12302,63,1518,11/29/2017,,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
12303,0,3407,8/17/2017,,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668
12304,99,475,12/6/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
12305,15,234,9/20/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
12306,13,674,7/16/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
12307,36,330,8/7/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,40784
12308,65,2881,5/20/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,38647
12309,44,2937,1/31/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
12310,38,2548,11/2/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
12311,85,2661,12/22/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922
12312,21,2599,8/25/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
12313,89,2320,6/10/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12314,62,1752,8/25/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
12315,10,2142,6/15/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
12316,97,976,2/4/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
12317,82,698,10/15/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,38193
12318,57,43,8/2/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12319,88,2106,1/26/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40618
12320,63,1033,4/7/2017,,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
12321,98,179,1/13/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40779
12322,55,607,3/12/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12323,0,1898,11/5/2017,1,Approved,,,,,1294.37,,
12324,91,2210,8/4/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
12325,15,2672,5/7/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
12326,48,381,9/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
12327,100,1417,2/10/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880
12328,17,414,6/23/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
12329,3,2108,2/24/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298
12330,69,464,4/5/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553
12331,69,1314,11/23/2017,,Cancelled,Giant Bicycles,Road,medium,medium,792.9,594.68,38859
12332,50,2884,11/23/2017,0,Cancelled,WeareA2B,Standard,medium,small,175.89,131.92,37668
12333,5,243,3/15/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
12334,0,2266,4/13/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
12335,83,2788,11/16/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
12336,98,2653,12/27/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
12337,80,1117,3/9/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
12338,10,1168,11/1/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
12339,56,1528,3/19/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
12340,43,1152,12/6/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
12341,51,1890,11/16/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
12342,34,1570,2/12/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
12343,74,538,5/23/2017,0,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
12344,0,72,7/11/2017,0,Approved,,,,,311.57,,
12345,55,1459,9/23/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
12346,4,424,7/9/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
12347,0,172,8/8/2017,1,Approved,,,,,899.92,,
12348,5,2412,3/28/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12349,83,3074,6/12/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38339
12350,2,3111,8/30/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,38573
12351,0,2023,9/22/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
12352,85,1757,5/15/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
12353,87,1688,5/20/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
12354,35,2161,11/8/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
12355,4,654,2/18/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
12356,41,487,1/13/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
12357,67,3222,12/15/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
12358,25,73,1/31/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
12359,2,2192,11/4/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
12360,92,932,1/23/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12361,31,1762,1/29/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052
12362,30,1929,7/9/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
12363,69,3093,2/26/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41533
12364,23,2496,4/21/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
12365,52,2906,3/3/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,40779
12366,33,2934,10/30/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,39427
12367,93,1820,10/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
12368,78,299,7/26/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42226
12369,35,1316,7/27/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
12370,84,3223,11/23/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206
12371,46,1494,10/8/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,41009
12372,28,2232,11/1/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337
12373,0,368,8/2/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
12374,95,971,1/23/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
12375,19,3116,3/10/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12376,89,1539,10/26/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36833
12377,37,2442,9/8/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336
12378,50,1365,1/21/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
12379,57,3351,4/18/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
12380,54,1147,1/12/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879
12381,51,198,8/26/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
12382,9,217,6/17/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
12383,57,1475,1/6/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34244
12384,78,3130,7/7/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
12385,99,2824,8/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
12386,23,1301,2/16/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
12387,64,3475,3/17/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12388,43,936,11/28/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
12389,83,3411,11/30/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
12390,67,1482,8/16/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
12391,60,2885,4/8/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047
12392,53,76,3/21/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880
12393,61,2935,1/12/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
12394,0,1696,3/25/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
12395,29,850,5/30/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
12396,0,1833,5/10/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
12397,39,1180,11/1/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
12398,18,2610,9/9/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
12399,100,1670,10/31/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
12400,48,557,2/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064
12401,89,2080,2/2/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
12402,50,642,1/14/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
12403,4,2007,6/26/2017,,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
12404,20,1106,3/14/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
12405,92,350,5/27/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539
12406,41,1802,6/23/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560
12407,77,1003,6/29/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
12408,30,3237,1/3/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,42105
12409,33,115,12/15/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
12410,55,325,7/8/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143
12411,2,2638,8/10/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
12412,3,244,1/19/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
12413,52,634,6/13/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
12414,3,1095,12/2/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41009
12415,19,3447,6/26/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
12416,49,1613,6/5/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
12417,85,745,12/19/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626
12418,38,1808,4/6/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39526
12419,69,50,4/3/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996
12420,88,1395,2/25/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34244
12421,100,2174,3/2/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
12422,78,2552,1/1/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533
12423,38,2569,7/15/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
12424,72,752,3/2/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
12425,25,159,3/5/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
12426,46,513,4/22/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
12427,33,2983,1/3/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,41009
12428,48,1484,2/25/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
12429,48,519,9/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823
12430,7,599,8/26/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693
12431,86,2564,11/13/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
12432,0,1760,3/16/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
12433,22,2611,7/30/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
12434,36,3499,4/25/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,38750
12435,45,1611,3/21/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
12436,29,2219,2/22/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364
12437,17,718,9/20/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,42404
12438,100,1751,4/13/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
12439,0,842,11/5/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12440,97,211,1/17/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,33364
12441,95,4,4/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
12442,32,116,7/2/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
12443,4,3253,12/25/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047
12444,57,1182,10/20/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170
12445,14,683,1/21/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34165
12446,25,1769,11/24/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337
12447,33,1891,6/27/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38991
12448,74,1613,9/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
12449,61,70,12/10/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
12450,36,1861,1/28/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,39526
12451,11,2018,4/28/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
12452,45,805,7/20/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
12453,12,151,12/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40487
