CUSTOMER NUM|PRODUCT NUM|QUANTITY PURCHASED|DISCOUNT TAKEN|TRANSACTION DATE|STOCKOUT
10229|30009|6|0|7/31/2015|0
10047|30003|7|0|7/31/2015|0
10170|30012|8|0.2|7/31/2015|0
10413|30014|6|0.4|7/31/2015|0
10416|30011|8|0.4|7/31/2015|0
10007|30011|8|0.2|7/31/2015|0
10398|30014|9|0|7/31/2015|0
10477|30011|10|0|7/31/2015|0
10227|30012|16|0|7/31/2015|0
10458|30014|13|0|7/31/2015|0
10185|30012|14|0|7/31/2015|1
10199|30016|13|0|7/31/2015|0
10441|30015|13|0|7/31/2015|0
10465|30012|14|0|7/31/2015|0
10323|30018|5|0.1|7/31/2015|0
10115|30017|12|0|7/31/2015|0
10231|30017|11|0|7/31/2015|0
10185|30018|15|0|7/31/2015|0
10248|30017|14|0|7/31/2015|0
10441|30020|11|0.2|7/31/2015|1
10483|30022|14|0|7/31/2015|0
10483|30020|16|0.3|7/31/2015|0
10411|30019|16|0|7/31/2015|0
10208|30017|13|0|7/31/2015|0
10465|30021|14|0|7/31/2015|0
10198|30027|17|0|7/31/2015|0
10171|30026|15|0.2|7/31/2015|0
10275|30002|4|0|7/31/2015|0
10029|30009|4|0|7/31/2015|0
10317|30004|8|0|7/31/2015|0
10206|30001|5|0|7/31/2015|0
10445|30009|5|0|7/31/2015|0
10024|30011|6|0|8/1/2015|0
10321|30017|10|0|8/1/2015|0
10057|30022|12|0|8/1/2015|0
10337|30010|8|0.4|8/1/2015|0
10172|30015|5|0|8/1/2015|0
10398|30014|9|0|8/1/2015|0
10100|30022|16|0|8/1/2015|1
10493|30022|18|0|8/1/2015|1
10476|30024|12|0|8/1/2015|0
10337|30004|7|0|8/1/2015|0
10174|30017|7|0|8/2/2015|0
10146|30022|10|0.4|8/2/2015|0
10366|30010|5|0|8/2/2015|0
10255|30012|8|0|8/2/2015|0
10050|30022|10|0|8/2/2015|0
10466|30022|12|0|8/2/2015|0
10484|30020|14|0|8/2/2015|0
10135|30025|13|0|8/2/2015|0
10008|30010|14|0.2|8/3/2015|0
10208|30020|16|0|8/3/2015|0
10448|30002|7|0|8/3/2015|0
10119|30017|10|0|8/4/2015|0
10072|30014|5|0.1|8/4/2015|0
10491|30012|10|0.3|8/4/2015|0
10497|30022|15|0.3|8/4/2015|0
10122|30015|10|0|8/5/2015|0
10379|30020|7|0|8/5/2015|0
10128|30019|5|0.4|8/5/2015|0
10344|30017|7|0|8/5/2015|0
10298|30005|2|0|8/5/2015|0
10396|30011|11|0.1|8/5/2015|0
10237|30015|16|0|8/5/2015|0
10080|30022|14|0|8/5/2015|0
10251|30024|8|0.2|8/5/2015|0
10460|30001|8|0.3|8/5/2015|0
10279|30014|12|0|8/6/2015|1
10353|30030|3|0|8/6/2015|0
10218|30014|12|0|8/6/2015|0
10058|30020|16|0|8/6/2015|0
10494|30023|9|0|8/6/2015|0
10019|30023|12|0|8/6/2015|0
10363|30010|1|0.3|8/7/2015|0
10060|30013|3|0|8/7/2015|0
10035|30015|4|0|8/7/2015|0
10326|30015|7|0.4|8/7/2015|0
10500|30011|7|0|8/7/2015|0
10131|30013|5|0|8/7/2015|0
10456|30014|5|0|8/7/2015|0
10409|30013|7|0|8/7/2015|0
10264|30015|10|0|8/7/2015|0
10439|30015|11|0.1|8/7/2015|0
10136|30011|9|0|8/7/2015|0
10146|30016|9|0|8/7/2015|0
10006|30016|10|0|8/7/2015|0
10060|30017|1|0|8/7/2015|0
10133|30021|8|0|8/7/2015|0
10299|30022|5|0|8/7/2015|0
10140|30018|10|0|8/7/2015|0
10432|30017|5|0|8/7/2015|0
10151|30021|9|0.2|8/7/2015|0
10002|30020|9|0|8/7/2015|0
10332|30018|10|0|8/7/2015|0
10110|30024|5|0|8/7/2015|0
10131|30023|7|0|8/7/2015|0
10265|30023|7|0|8/7/2015|0
10159|30023|11|0|8/7/2015|0
10204|30029|12|0.2|8/7/2015|0
10011|30005|6|0|8/7/2015|0
10293|30002|3|0|8/7/2015|0
10479|30010|5|0.1|8/7/2015|0
10330|30011|7|0|8/7/2015|0
10066|30014|8|0.1|8/7/2015|0
10066|30012|7|0|8/7/2015|0
10004|30014|12|0|8/7/2015|0
10267|30011|9|0.2|8/7/2015|0
10106|30011|12|0|8/7/2015|0
10149|30013|15|0.2|8/7/2015|0
10428|30012|11|0|8/7/2015|0
10289|30014|11|0.1|8/7/2015|0
10079|30017|10|0|8/7/2015|0
10126|30017|8|0|8/7/2015|0
10097|30021|13|0|8/7/2015|0
10381|30020|9|0|8/7/2015|0
10262|30018|13|0|8/7/2015|0
10109|30024|8|0|8/7/2015|0
10352|30024|14|0|8/7/2015|0
10106|30024|15|0|8/7/2015|1
10254|30023|13|0|8/7/2015|0
10008|30023|11|0.2|8/7/2015|0
10118|30027|18|0.1|8/7/2015|0
10306|30023|18|0.3|8/7/2015|0
10356|30025|17|0.3|8/7/2015|0
10356|30025|15|0|8/7/2015|0
10083|30029|16|0|8/7/2015|0
10473|30028|15|0|8/7/2015|0
10471|30026|15|0|8/7/2015|0
10236|30009|4|0|8/7/2015|0
10090|30009|5|0|8/7/2015|0
10454|30009|9|0.4|8/7/2015|0
10317|30004|9|0|8/7/2015|0
10460|30005|6|0.1|8/7/2015|0
10212|30003|9|0|8/7/2015|0
10325|30001|8|0.2|8/7/2015|0
10449|30002|8|0|8/7/2015|0
10220|30011|3|0|8/8/2015|1
10024|30022|3|0|8/8/2015|0
10422|30022|11|0|8/8/2015|0
10056|30002|7|0|8/8/2015|0
10413|30010|8|0.1|8/8/2015|0
10276|30017|10|0|8/8/2015|0
10009|30018|13|0|8/8/2015|0
10313|30024|9|0|8/8/2015|0
10026|30024|17|0|8/8/2015|0
10032|30004|7|0|8/8/2015|0
10255|30007|6|0|8/8/2015|0
10385|30008|14|0|8/8/2015|0
10279|30019|7|0|8/9/2015|0
10407|30026|8|0|8/9/2015|0
10324|30024|7|0|8/9/2015|0
10366|30014|5|0.2|8/9/2015|0
10373|30022|10|0.1|8/9/2015|0
10443|30024|11|0.1|8/9/2015|0
10025|30024|12|0.1|8/9/2015|0
10045|30030|17|0.5|8/9/2015|0
10407|30015|5|0|8/10/2015|0
10165|30022|8|0|8/10/2015|0
10440|30019|8|0.5|8/10/2015|0
10364|30011|14|0|8/10/2015|0
10127|30024|15|0.4|8/11/2015|0
10272|30019|4|0|8/12/2015|0
10033|30009|2|0|8/12/2015|0
10170|30013|4|0|8/12/2015|0
10339|30016|14|0|8/12/2015|0
10364|30017|15|0|8/12/2015|0
10358|30017|4|0|8/13/2015|0
10139|30021|8|0.3|8/13/2015|0
10448|30012|5|0|8/13/2015|0
10330|30015|11|0|8/13/2015|0
10118|30015|14|0|8/13/2015|1
10285|30016|15|0|8/13/2015|0
10176|30015|5|0|8/14/2015|0
10423|30016|5|0|8/14/2015|0
10432|30012|10|0|8/14/2015|0
10418|30012|11|0|8/14/2015|0
10057|30014|12|0|8/14/2015|0
10438|30016|14|0|8/14/2015|0
10133|30019|4|0|8/14/2015|0
10451|30017|3|0.3|8/14/2015|0
10274|30021|8|0|8/14/2015|0
10358|30022|9|0|8/14/2015|0
10388|30021|10|0|8/14/2015|0
10221|30018|6|0|8/14/2015|0
10243|30017|9|0|8/14/2015|0
10409|30020|10|0|8/14/2015|0
10006|30017|11|0.1|8/14/2015|0
10238|30017|11|0|8/14/2015|0
10264|30024|8|0|8/14/2015|0
10424|30024|10|0|8/14/2015|0
10439|30024|6|0.3|8/14/2015|0
10209|30025|11|0.4|8/14/2015|0
10494|30013|8|0|8/14/2015|0
10066|30012|9|0|8/14/2015|0
10089|30012|11|0|8/14/2015|0
10491|30015|9|0.2|8/14/2015|0
10003|30016|9|0|8/14/2015|0
10362|30015|10|0.2|8/14/2015|0
10259|30016|11|0|8/14/2015|0
10497|30015|11|0.3|8/14/2015|0
10497|30014|12|0|8/14/2015|0
10058|30010|12|0.2|8/14/2015|0
10417|30011|11|0.4|8/14/2015|0
10088|30017|6|0.2|8/14/2015|0
10088|30020|10|0.1|8/14/2015|0
10242|30017|8|0.1|8/14/2015|0
10492|30020|11|0|8/14/2015|0
10256|30020|9|0|8/14/2015|0
10017|30022|14|0.2|8/14/2015|1
10218|30019|12|0|8/14/2015|0
10237|30021|15|0|8/14/2015|0
10039|30022|12|0|8/14/2015|1
10137|30018|18|0.4|8/14/2015|1
10262|30024|14|0.3|8/14/2015|0
10187|30025|15|0|8/14/2015|0
10213|30026|14|0.1|8/14/2015|0
10190|30029|16|0.1|8/14/2015|0
10397|30028|17|0|8/14/2015|0
10435|30028|16|0.1|8/14/2015|0
10389|30027|13|0|8/14/2015|0
10490|30026|18|0.1|8/14/2015|1
10337|30006|6|0|8/14/2015|0
10430|30004|9|0.4|8/14/2015|0
10124|30006|8|0|8/14/2015|0
10435|30003|13|0|8/14/2015|0
10298|30014|1|0|8/15/2015|0
10451|30012|4|0|8/15/2015|0
10232|30019|5|0|8/15/2015|0
10076|30005|6|0|8/15/2015|0
10311|30016|6|0|8/15/2015|0
10018|30013|15|0|8/15/2015|1
10360|30021|14|0|8/15/2015|0
10258|30022|13|0|8/15/2015|0
10078|30013|3|0|8/16/2015|1
10119|30015|6|0.5|8/16/2015|0
10268|30022|5|0|8/16/2015|0
10380|30012|10|0|8/16/2015|0
10019|30011|13|0.1|8/16/2015|0
10137|30015|15|0|8/16/2015|0
10007|30022|12|0|8/16/2015|0
10138|30015|13|0|8/17/2015|0
10500|30018|8|0.4|8/17/2015|0
10422|30017|11|0|8/17/2015|0
10027|30011|10|0|8/17/2015|0
10340|30015|12|0|8/17/2015|0
10087|30013|14|0|8/17/2015|0
10391|30026|15|0|8/17/2015|1
10013|30014|9|0|8/18/2015|0
10338|30014|12|0|8/18/2015|0
10050|30023|8|0|8/18/2015|0
10257|30004|5|0.4|8/18/2015|0
10411|30001|14|0|8/18/2015|0
10002|30019|8|0|8/19/2015|0
10369|30022|12|0|8/19/2015|0
10411|30016|17|0|8/19/2015|1
10237|30007|15|0.1|8/19/2015|0
10235|30014|8|0|8/20/2015|0
10220|30019|6|0|8/20/2015|0
10180|30010|3|0|8/21/2015|0
10363|30013|5|0.2|8/21/2015|0
10442|30012|6|0|8/21/2015|0
10307|30013|5|0|8/21/2015|0
10297|30011|4|0|8/21/2015|0
10112|30013|3|0|8/21/2015|0
10176|30015|4|0|8/21/2015|0
10344|30013|9|0.5|8/21/2015|0
10131|30011|5|0.1|8/21/2015|0
10388|30015|9|0|8/21/2015|0
10316|30013|5|0|8/21/2015|0
10393|30013|10|0|8/21/2015|0
10370|30014|10|0.5|8/21/2015|0
10279|30011|11|0|8/21/2015|0
10153|30016|8|0|8/21/2015|1
10405|30016|11|0|8/21/2015|0
10481|30018|5|0|8/21/2015|0
10054|30019|3|0|8/21/2015|0
10139|30017|9|0.3|8/21/2015|1
10281|30021|9|0|8/21/2015|1
10294|30022|10|0.1|8/21/2015|0
10230|30024|9|0|8/21/2015|0
10203|30026|11|0|8/21/2015|0
10178|30023|12|0.1|8/21/2015|0
10293|30006|6|0|8/21/2015|1
10486|30009|7|0|8/21/2015|0
10454|30013|7|0|8/21/2015|0
10443|30014|7|0|8/21/2015|1
10260|30013|11|0.4|8/21/2015|0
10319|30016|13|0|8/21/2015|0
10466|30010|11|0.3|8/21/2015|0
10482|30011|17|0|8/21/2015|0
10188|30013|14|0.2|8/21/2015|0
10075|30015|16|0|8/21/2015|0
10311|30019|9|0|8/21/2015|0
10449|30020|9|0|8/21/2015|1
10027|30020|9|0.2|8/21/2015|0
10404|30020|8|0.2|8/21/2015|0
10089|30020|10|0.1|8/21/2015|0
10152|30022|12|0|8/21/2015|0
10094|30019|13|0|8/21/2015|0
10411|30021|14|0.2|8/21/2015|0
10280|30018|15|0|8/21/2015|0
10075|30024|13|0|8/21/2015|1
10356|30028|17|0|8/21/2015|1
10041|30003|8|0.1|8/21/2015|0
10072|30004|8|0|8/21/2015|0
10052|30004|7|0.5|8/21/2015|0
10256|30004|8|0|8/21/2015|0
10421|30012|3|0|8/22/2015|0
10464|30011|6|0|8/22/2015|0
10040|30022|8|0|8/22/2015|0
10436|30024|10|0|8/22/2015|0
10229|30004|3|0|8/22/2015|0
10477|30020|14|0|8/22/2015|0
10004|30024|9|0|8/22/2015|0
10381|30024|9|0|8/22/2015|0
10210|30027|12|0.1|8/22/2015|0
10452|30004|6|0|8/22/2015|0
10047|30010|2|0|8/23/2015|0
10043|30013|8|0|8/23/2015|0
10136|30012|9|0|8/23/2015|0
10133|30021|5|0|8/23/2015|0
10272|30018|7|0.4|8/23/2015|0
10344|30017|6|0.1|8/23/2015|0
10283|30017|8|0|8/23/2015|0
10153|30017|13|0|8/23/2015|0
10486|30005|2|0|8/23/2015|0
10022|30016|12|0.2|8/23/2015|0
10346|30013|16|0.1|8/23/2015|0
10404|30017|12|0|8/23/2015|0
10434|30005|5|0|8/23/2015|0
10176|30015|7|0.4|8/24/2015|1
10286|30021|9|0|8/24/2015|0
10281|30022|8|0|8/24/2015|0
10145|30023|9|0|8/24/2015|1
10243|30023|8|0|8/24/2015|0
10174|30024|8|0|8/24/2015|0
10102|30014|6|0|8/24/2015|0
10487|30013|9|0.1|8/24/2015|0
10123|30011|16|0|8/24/2015|0
10163|30015|17|0.1|8/24/2015|0
10449|30021|10|0.2|8/24/2015|0
10498|30028|9|0.1|8/24/2015|1
10372|30011|8|0|8/25/2015|0
10332|30011|8|0|8/25/2015|0
10065|30016|15|0|8/25/2015|0
10268|30022|9|0.1|8/25/2015|0
10283|30018|10|0|8/25/2015|0
10345|30019|11|0|8/25/2015|0
10281|30022|12|0|8/25/2015|0
10129|30003|4|0.1|8/25/2015|0
10181|30009|14|0.2|8/25/2015|0
10088|30012|7|0|8/25/2015|0
10074|30012|8|0|8/25/2015|0
10305|30018|7|0|8/25/2015|0
10075|30020|16|0|8/25/2015|0
10095|30023|15|0|8/25/2015|0
10385|30029|14|0|8/25/2015|0
10196|30029|16|0|8/25/2015|0
10356|30025|18|0|8/25/2015|0
10172|30008|8|0|8/25/2015|0
10047|30015|5|0|8/26/2015|0
10133|30015|8|0|8/26/2015|0
10183|30015|9|0|8/26/2015|0
10182|30019|7|0|8/26/2015|1
10043|30018|4|0|8/26/2015|0
10219|30018|4|0|8/26/2015|0
10014|30020|8|0|8/26/2015|0
10205|30017|6|0|8/26/2015|0
10195|30023|8|0.1|8/26/2015|0
10006|30026|11|0|8/26/2015|0
10447|30026|13|0|8/26/2015|0
10160|30006|2|0|8/26/2015|0
10038|30012|11|0|8/26/2015|0
10233|30015|16|0.1|8/26/2015|0
10095|30017|14|0.5|8/26/2015|0
10270|30022|13|0|8/26/2015|0
10117|30022|16|0|8/26/2015|1
10208|30017|17|0|8/26/2015|0
10262|30024|17|0.2|8/26/2015|0
10430|30005|10|0|8/26/2015|0
10145|30013|9|0.2|8/27/2015|1
10201|30014|6|0|8/27/2015|0
10078|30022|6|0|8/27/2015|0
10086|30019|11|0|8/27/2015|0
10180|30005|4|0|8/27/2015|0
10033|30003|7|0|8/27/2015|0
10305|30016|8|0|8/27/2015|0
10089|30011|8|0|8/27/2015|1
10034|30012|10|0|8/27/2015|0
10259|30012|11|0|8/27/2015|0
10475|30012|14|0|8/27/2015|0
10085|30021|11|0|8/27/2015|0
10225|30022|8|0|8/27/2015|0
10251|30021|7|0|8/27/2015|0
10164|30021|15|0.1|8/27/2015|0
10376|30017|15|0|8/27/2015|0
10421|30014|2|0|8/28/2015|0
10229|30015|2|0|8/28/2015|0
10261|30015|2|0|8/28/2015|0
10078|30010|5|0|8/28/2015|0
10053|30013|4|0|8/28/2015|0
10044|30010|6|0.2|8/28/2015|0
10128|30013|8|0|8/28/2015|0
10120|30013|6|0|8/28/2015|0
10141|30016|5|0.3|8/28/2015|0
10459|30012|8|0.2|8/28/2015|0
10136|30014|11|0|8/28/2015|0
10422|30010|8|0|8/28/2015|1
10086|30010|11|0|8/28/2015|0
10436|30010|11|0|8/28/2015|0
10345|30012|9|0|8/28/2015|0
10463|30012|12|0|8/28/2015|0
10194|30016|14|0|8/28/2015|0
10478|30018|7|0.3|8/28/2015|0
10020|30021|7|0|8/28/2015|0
10131|30017|9|0|8/28/2015|0
10316|30021|7|0|8/28/2015|0
10485|30020|9|0|8/28/2015|0
10201|30019|9|0|8/28/2015|0
10349|30018|10|0|8/28/2015|0
10349|30018|11|0|8/28/2015|0
10178|30018|12|0.2|8/28/2015|0
10350|30026|4|0|8/28/2015|0
10169|30023|10|0.3|8/28/2015|0
10447|30023|14|0|8/28/2015|0
10035|30004|2|0|8/28/2015|0
10295|30013|8|0.4|8/28/2015|0
10029|30014|5|0|8/28/2015|0
10124|30010|8|0|8/28/2015|0
10253|30012|8|0|8/28/2015|0
10305|30016|11|0.4|8/28/2015|0
10433|30014|9|0|8/28/2015|0
10079|30013|12|0|8/28/2015|0
10347|30015|9|0.4|8/28/2015|0
10034|30012|11|0|8/28/2015|1
10381|30014|11|0|8/28/2015|0
10021|30015|14|0.3|8/28/2015|0
10168|30014|15|0.4|8/28/2015|0
10473|30016|14|0|8/28/2015|0
10471|30015|15|0|8/28/2015|0
10079|30020|11|0|8/28/2015|0
10105|30019|7|0|8/28/2015|0
10437|30022|14|0.3|8/28/2015|0
10106|30021|15|0|8/28/2015|0
10185|30022|13|0.2|8/28/2015|0
10100|30021|11|0.1|8/28/2015|0
10342|30021|14|0.3|8/28/2015|1
10186|30022|14|0|8/28/2015|0
10208|30017|13|0|8/28/2015|0
10391|30022|14|0|8/28/2015|0
10189|30023|9|0.3|8/28/2015|0
10313|30023|7|0|8/28/2015|0
10477|30024|10|0.1|8/28/2015|0
10254|30023|16|0.4|8/28/2015|0
10094|30023|14|0|8/28/2015|0
10175|30023|12|0.3|8/28/2015|0
10196|30029|16|0.2|8/28/2015|0
10304|30029|13|0|8/28/2015|1
10306|30025|17|0|8/28/2015|1
10310|30009|4|0|8/28/2015|0
10250|30002|8|0|8/28/2015|0
10104|30006|4|0|8/28/2015|0
10052|30004|6|0|8/28/2015|0
10124|30003|7|0|8/28/2015|0
10111|30007|10|0.5|8/28/2015|0
10011|30014|3|0|8/29/2015|0
10113|30011|6|0|8/29/2015|0
10283|30016|8|0|8/29/2015|0
10067|30016|11|0|8/29/2015|0
10155|30013|6|0|8/29/2015|0
10418|30010|8|0.2|8/29/2015|0
10239|30022|3|0|8/29/2015|0
10281|30020|12|0|8/29/2015|0
10159|30022|13|0|8/29/2015|0
10093|30024|10|0|8/29/2015|0
10348|30024|13|0.4|8/29/2015|0
10416|30014|5|0|8/29/2015|0
10381|30015|14|0|8/29/2015|0
10490|30015|18|0|8/29/2015|1
10202|30018|8|0|8/29/2015|0
10066|30018|12|0.3|8/29/2015|1
10396|30018|15|0|8/29/2015|0
10428|30019|10|0|8/29/2015|0
10249|30019|14|0|8/29/2015|0
10389|30017|16|0.2|8/29/2015|1
10173|30024|12|0.3|8/29/2015|0
10176|30010|6|0.3|8/30/2015|0
10140|30011|6|0|8/30/2015|0
10077|30014|6|0|8/30/2015|0
10086|30012|7|0|8/30/2015|0
10165|30022|8|0.1|8/30/2015|0
10353|30018|3|0|8/30/2015|0
10040|30021|3|0|8/30/2015|0
10452|30015|8|0|8/30/2015|1
10305|30012|10|0|8/30/2015|0
10327|30016|12|0|8/30/2015|1
10097|30014|13|0|8/30/2015|0
10097|30012|14|0|8/30/2015|0
10269|30020|12|0|8/30/2015|0
10477|30017|12|0|8/30/2015|0
10417|30021|14|0|8/30/2015|0
10080|30020|16|0|8/30/2015|1
10196|30018|14|0|8/30/2015|0
10163|30018|16|0.1|8/30/2015|0
10410|30013|5|0|8/31/2015|0
10401|30015|11|0|8/31/2015|0
10103|30024|8|0|8/31/2015|0
10264|30023|10|0|8/31/2015|0
10065|30027|14|0|8/31/2015|0
10297|30003|7|0|8/31/2015|0
10050|30011|7|0|8/31/2015|0
10066|30014|7|0|8/31/2015|0
10289|30014|13|0.1|8/31/2015|0
10197|30013|12|0|8/31/2015|0
10143|30024|8|0|8/31/2015|0
10285|30027|16|0|8/31/2015|0
10406|30015|8|0|9/1/2015|0
10107|30015|11|0|9/1/2015|0
10412|30018|10|0|9/1/2015|0
10084|30022|9|0|9/1/2015|0
10332|30024|9|0|9/1/2015|1
10218|30014|11|0|9/1/2015|1
10428|30010|13|0|9/1/2015|0
10152|30015|12|0|9/1/2015|0
10441|30011|11|0|9/1/2015|0
10305|30022|10|0.1|9/1/2015|0
10003|30022|9|0|9/1/2015|1
10171|30022|14|0|9/1/2015|0
10304|30025|17|0|9/1/2015|0
10171|30028|14|0|9/1/2015|0
10043|30015|8|0.2|9/2/2015|0
10042|30012|9|0|9/2/2015|0
10424|30014|8|0|9/2/2015|0
10146|30011|10|0.3|9/2/2015|0
10438|30019|14|0|9/2/2015|0
10204|30019|14|0.4|9/2/2015|0
10011|30003|5|0|9/2/2015|0
10079|30013|9|0.2|9/2/2015|0
10192|30011|11|0|9/2/2015|0
10347|30019|10|0|9/2/2015|0
10237|30004|16|0|9/2/2015|0
10010|30010|9|0|9/3/2015|0
10131|30010|6|0.2|9/3/2015|0
10162|30015|4|0|9/3/2015|0
10259|30014|10|0|9/3/2015|0
10399|30015|16|0.3|9/3/2015|0
10312|30023|14|0|9/3/2015|1
10493|30029|16|0.1|9/3/2015|1
10413|30008|4|0|9/3/2015|0
10325|30006|7|0.4|9/3/2015|0
10359|30012|4|0|9/4/2015|0
10353|30010|5|0|9/4/2015|0
10053|30010|5|0.5|9/4/2015|0
10037|30014|7|0|9/4/2015|0
10375|30011|5|0|9/4/2015|0
10423|30013|9|0|9/4/2015|0
10286|30014|9|0|9/4/2015|0
10134|30016|7|0.3|9/4/2015|0
10183|30016|5|0|9/4/2015|0
10096|30010|7|0|9/4/2015|0
10439|30015|11|0|9/4/2015|0
10338|30015|7|0|9/4/2015|0
10489|30016|7|0.5|9/4/2015|0
10156|30013|10|0|9/4/2015|0
10440|30010|10|0|9/4/2015|0
10463|30012|13|0|9/4/2015|0
10238|30015|13|0|9/4/2015|0
10263|30017|8|0|9/4/2015|0
10403|30021|3|0|9/4/2015|0
10133|30018|7|0|9/4/2015|0
10239|30018|5|0|9/4/2015|0
10182|30021|5|0|9/4/2015|0
10120|30022|5|0|9/4/2015|0
10042|30017|8|0|9/4/2015|0
10472|30019|9|0|9/4/2015|0
10283|30022|6|0|9/4/2015|0
10067|30018|11|0.3|9/4/2015|0
10201|30021|6|0|9/4/2015|0
10174|30017|10|0|9/4/2015|0
10401|30021|9|0|9/4/2015|0
10209|30020|10|0|9/4/2015|0
10215|30018|11|0|9/4/2015|0
10427|30019|10|0|9/4/2015|0
10098|30023|4|0|9/4/2015|0
10353|30027|6|0|9/4/2015|0
10272|30023|8|0|9/4/2015|0
10344|30023|10|0|9/4/2015|0
10388|30023|10|0|9/4/2015|0
10096|30023|5|0|9/4/2015|0
10086|30024|10|0|9/4/2015|0
10489|30023|10|0.4|9/4/2015|0
10341|30024|10|0|9/4/2015|0
10271|30028|14|0.5|9/4/2015|0
10271|30025|15|0.3|9/4/2015|0
10181|30025|13|0|9/4/2015|0
10184|30009|4|0.5|9/4/2015|0
10241|30003|6|0|9/4/2015|0
10056|30002|2|0|9/4/2015|0
10359|30004|8|0|9/4/2015|0
10041|30011|6|0|9/4/2015|0
10310|30013|8|0|9/4/2015|0
10228|30010|8|0.1|9/4/2015|0
10189|30014|8|0|9/4/2015|0
10069|30010|8|0.3|9/4/2015|0
10142|30010|7|0|9/4/2015|0
10387|30011|6|0.1|9/4/2015|0
10102|30013|5|0|9/4/2015|0
10225|30012|10|0|9/4/2015|0
10226|30010|7|0|9/4/2015|0
10296|30015|7|0|9/4/2015|0
10027|30011|11|0|9/4/2015|0
10071|30011|7|0.2|9/4/2015|0
10126|30015|7|0|9/4/2015|0
10234|30013|12|0|9/4/2015|1
10284|30011|13|0|9/4/2015|0
10300|30014|9|0|9/4/2015|0
10362|30013|12|0.2|9/4/2015|1
10362|30012|12|0.1|9/4/2015|0
10339|30012|11|0|9/4/2015|0
10173|30011|13|0|9/4/2015|0
10059|30014|12|0|9/4/2015|0
10457|30016|15|0.6|9/4/2015|0
10008|30016|14|0|9/4/2015|0
10237|30014|15|0|9/4/2015|0
10354|30013|12|0.2|9/4/2015|0
10441|30015|15|0|9/4/2015|1
10466|30011|14|0|9/4/2015|1
10039|30011|15|0|9/4/2015|0
10099|30015|17|0|9/4/2015|0
10490|30016|14|0.1|9/4/2015|0
10480|30021|10|0.2|9/4/2015|0
10046|30022|5|0|9/4/2015|0
10449|30021|9|0|9/4/2015|0
10367|30022|11|0|9/4/2015|0
10074|30020|12|0|9/4/2015|0
10251|30022|8|0.1|9/4/2015|0
10070|30018|7|0|9/4/2015|0
10200|30017|8|0|9/4/2015|0
10302|30017|12|0|9/4/2015|0
10097|30019|10|0|9/4/2015|0
10009|30018|10|0|9/4/2015|0
10082|30022|15|0|9/4/2015|0
10428|30022|12|0.3|9/4/2015|0
10223|30022|15|0|9/4/2015|0
10038|30020|11|0|9/4/2015|0
10094|30017|14|0|9/4/2015|0
10466|30018|11|0.1|9/4/2015|1
10346|30019|12|0|9/4/2015|1
10175|30021|17|0.1|9/4/2015|0
10198|30019|14|0|9/4/2015|0
10171|30021|13|0.3|9/4/2015|0
10092|30020|16|0|9/4/2015|0
10225|30023|11|0|9/4/2015|0
10200|30023|8|0.3|9/4/2015|0
10038|30023|13|0|9/4/2015|0
10237|30024|15|0|9/4/2015|0
10415|30023|13|0|9/4/2015|0
10137|30026|14|0|9/4/2015|0
10137|30026|17|0|9/4/2015|0
10361|30023|16|0.2|9/4/2015|0
10397|30029|17|0|9/4/2015|0
10275|30002|9|0.2|9/4/2015|0
10310|30004|9|0.2|9/4/2015|0
10212|30009|8|0|9/4/2015|0
10430|30001|8|0.5|9/4/2015|0
10387|30004|8|0.1|9/4/2015|0
10434|30002|9|0.2|9/4/2015|0
10301|30007|6|0.4|9/4/2015|1
10498|30008|13|0.1|9/4/2015|0
10482|30005|14|0|9/4/2015|0
10249|30006|15|0|9/4/2015|0
10435|30003|14|0|9/4/2015|0
10165|30012|5|0|9/5/2015|0
10165|30011|6|0.2|9/5/2015|0
10093|30016|13|0|9/5/2015|0
10444|30014|10|0|9/5/2015|0
10037|30022|3|0|9/5/2015|0
10485|30021|8|0|9/5/2015|0
10230|30017|11|0|9/5/2015|0
10446|30029|5|0|9/5/2015|0
10151|30027|7|0.2|9/5/2015|1
10349|30026|12|0.4|9/5/2015|0
10444|30029|10|0.2|9/5/2015|0
10063|30025|10|0|9/5/2015|0
10142|30010|8|0.3|9/5/2015|0
10034|30019|10|0|9/5/2015|0
10059|30023|11|0.3|9/5/2015|1
10175|30027|15|0|9/5/2015|0
10376|30027|17|0|9/5/2015|0
10430|30002|8|0.3|9/5/2015|0
10205|30015|7|0|9/6/2015|0
10156|30012|10|0|9/6/2015|0
10283|30019|5|0|9/6/2015|0
10209|30020|11|0|9/6/2015|0
10238|30020|10|0|9/6/2015|0
10462|30023|7|0|9/6/2015|0
10373|30016|7|0.6|9/6/2015|0
10373|30014|11|0|9/6/2015|0
10152|30015|15|0.2|9/6/2015|0
10377|30011|11|0|9/6/2015|0
10019|30012|16|0.2|9/6/2015|1
10284|30017|10|0.3|9/6/2015|0
10244|30017|10|0|9/6/2015|0
10197|30019|15|0.4|9/6/2015|0
10197|30017|15|0|9/6/2015|0
10457|30024|12|0|9/6/2015|0
10250|30009|4|0|9/6/2015|0
10328|30009|7|0|9/6/2015|0
10222|30010|2|0|9/7/2015|0
10232|30010|8|0|9/7/2015|0
10020|30021|6|0.1|9/7/2015|0
10358|30024|6|0|9/7/2015|0
10177|30029|9|0|9/7/2015|0
